link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,geometry,original_link_id,main_node_id,movement_str,TMC
19534,274102,274105,,,16.017605478889063,1,699.0,46.67086,20,,"LINESTRING (-111.96079 33.41963,-111.96097 33.41963)",,,,
19535,274102,274107,,,20.886889033401033,1,699.0,46.67086,20,,"LINESTRING (-111.96079 33.41963,-111.96095 33.41948)",,,,
19536,208203,208201,,,16.25924821262666,1,699.0,46.67086,20,,"LINESTRING (-111.95866 33.41957,-111.95854 33.41967)",,,,
19537,208203,208204,,,15.983355163958853,1,699.0,46.67086,20,,"LINESTRING (-111.95866 33.41957,-111.95849 33.41957)",,,,
19538,208203,208206,,,6.403413753576484,1,699.0,46.67086,20,,"LINESTRING (-111.95866 33.41957,-111.95861 33.41953)",,,,
19539,248900,248903,,,12.351351144724372,1,699.0,46.67086,20,,"LINESTRING (-111.95657 33.41956,-111.95645 33.4196)",,,,
19540,248900,248905,,,6.463963465639367,1,699.0,46.67086,20,,"LINESTRING (-111.95657 33.41956,-111.95652 33.41952)",,,,
19541,208205,208201,,,6.413243090317095,1,699.0,46.67086,20,,"LINESTRING (-111.95849 33.41963,-111.95854 33.41967)",,,,
19542,208205,208202,,,16.0165548588018,1,699.0,46.67086,20,,"LINESTRING (-111.95849 33.41963,-111.95866 33.41963)",,,,
19543,208205,208206,,,16.23273192774716,1,699.0,46.67086,20,,"LINESTRING (-111.95849 33.41963,-111.95861 33.41953)",,,,
19544,254700,254703,,,15.983975650610223,1,699.0,46.67086,20,,"LINESTRING (-111.95861 33.41891,-111.95861 33.41876)",,,,
19545,254700,254705,,,16.321939929539194,1,699.0,46.67086,20,,"LINESTRING (-111.95861 33.41891,-111.95848 33.4188)",,,,
19546,254700,254706,,,6.229073618846454,1,699.0,46.67086,20,,"LINESTRING (-111.95861 33.41891,-111.95866 33.41887)",,,,
19547,208207,208201,,,15.987610394595805,1,699.0,46.67086,20,,"LINESTRING (-111.95854 33.41953,-111.95854 33.41967)",,,,
19548,208207,208202,,,16.278853424751595,1,699.0,46.67086,20,,"LINESTRING (-111.95854 33.41953,-111.95866 33.41963)",,,,
19549,208207,208204,,,6.285849255493762,1,699.0,46.67086,20,,"LINESTRING (-111.95854 33.41953,-111.95849 33.41957)",,,,
19550,208502,208501,,,7.909641647851492,1,699.0,46.67086,20,,"LINESTRING (-111.91811 33.38035,-111.91804 33.38031)",,,,
19551,208502,208504,,,16.00197102107793,1,699.0,46.67086,20,,"LINESTRING (-111.91811 33.38035,-111.91793 33.38035)",,,,
19552,208702,208701,,,16.32458531477241,1,699.0,46.67086,20,,"LINESTRING (-111.91752 33.38036,-111.91739 33.38046)",,,,
19553,208702,208704,,,15.999824880435217,1,699.0,46.67086,20,,"LINESTRING (-111.91752 33.38036,-111.91735 33.38036)",,,,
19554,208702,208706,,,6.449094731314971,1,699.0,46.67086,20,,"LINESTRING (-111.91752 33.38036,-111.91747 33.38032)",,,,
19555,208505,208501,,,15.572634086768781,1,699.0,46.67086,20,,"LINESTRING (-111.91793 33.38042,-111.91804 33.38031)",,,,
19556,208505,208503,,,15.998027709562834,1,699.0,46.67086,20,,"LINESTRING (-111.91793 33.38042,-111.91811 33.38042)",,,,
19557,208802,208801,,,16.14519192672632,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41735,-111.95847 33.41725)",,,,
19558,208802,208804,,,15.971994827081094,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41735,-111.95859 33.4172)",,,,
19559,208802,208806,,,6.6976213624463385,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41735,-111.95864 33.4173)",,,,
19560,208603,208601,,,6.32290980373036,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.41798,-111.95848 33.41802)",,,,
19561,208603,208604,,,16.01991607154585,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.41798,-111.95852 33.41812)",,,,
19562,208603,208606,,,16.285711073453847,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.41798,-111.95865 33.41808)",,,,
19563,254702,254701,,,16.015940938934,1,699.0,46.67086,20,,"LINESTRING (-111.95853 33.41876,-111.95853 33.41891)",,,,
19564,254702,254705,,,6.249679860282238,1,699.0,46.67086,20,,"LINESTRING (-111.95853 33.41876,-111.95848 33.4188)",,,,
19565,254702,254706,,,16.301330084195335,1,699.0,46.67086,20,,"LINESTRING (-111.95853 33.41876,-111.95866 33.41887)",,,,
19566,208605,208601,,,16.297442009523312,1,699.0,46.67086,20,,"LINESTRING (-111.9586 33.41812,-111.95848 33.41802)",,,,
19567,208605,208602,,,15.979953560310461,1,699.0,46.67086,20,,"LINESTRING (-111.9586 33.41812,-111.9586 33.41798)",,,,
19568,208605,208606,,,6.2602784798147235,1,699.0,46.67086,20,,"LINESTRING (-111.9586 33.41812,-111.95865 33.41808)",,,,
19569,273900,273903,,,10.9479950354048,1,699.0,46.67086,20,,"LINESTRING (-111.96077 33.41809,-111.96079 33.41819)",,,,
19570,273900,273905,,,20.915347173886097,1,699.0,46.67086,20,,"LINESTRING (-111.96077 33.41809,-111.96093 33.41793)",,,,
19571,208607,208601,,,16.006921675938244,1,699.0,46.67086,20,,"LINESTRING (-111.95865 33.41802,-111.95848 33.41802)",,,,
19572,208607,208602,,,6.421052363432432,1,699.0,46.67086,20,,"LINESTRING (-111.95865 33.41802,-111.9586 33.41798)",,,,
19573,208607,208604,,,16.22260533555871,1,699.0,46.67086,20,,"LINESTRING (-111.95865 33.41802,-111.95852 33.41812)",,,,
19574,208900,208902,,,16.000110671213715,1,699.0,46.67086,20,,"LINESTRING (-111.91545 33.38037,-111.91528 33.38037)",,,,
19575,208900,208904,,,5.318227843349454,1,699.0,46.67086,20,,"LINESTRING (-111.91545 33.38037,-111.91542 33.38033)",,,,
19576,208900,208906,,,16.507516672594033,1,699.0,46.67086,20,,"LINESTRING (-111.91545 33.38037,-111.91532 33.38047)",,,,
19577,208705,208701,,,6.205884837993443,1,699.0,46.67086,20,,"LINESTRING (-111.91735 33.38042,-111.91739 33.38046)",,,,
19578,208705,208703,,,16.000175109496084,1,699.0,46.67086,20,,"LINESTRING (-111.91735 33.38042,-111.91752 33.38042)",,,,
19579,208705,208706,,,16.229723680409176,1,699.0,46.67086,20,,"LINESTRING (-111.91735 33.38042,-111.91747 33.38032)",,,,
19580,242402,242401,,,15.897398600719914,1,699.0,46.67086,20,,"LINESTRING (-111.91747 33.37971,-111.91747 33.37957)",,,,
19581,242402,242404,,,16.28644390996025,1,699.0,46.67086,20,,"LINESTRING (-111.91747 33.37971,-111.91734 33.37961)",,,,
19582,208707,208701,,,15.893445932110424,1,699.0,46.67086,20,,"LINESTRING (-111.91739 33.38032,-111.91739 33.38046)",,,,
19583,208707,208703,,,16.296579900404964,1,699.0,46.67086,20,,"LINESTRING (-111.91739 33.38032,-111.91752 33.38042)",,,,
19584,208707,208704,,,6.278244169996134,1,699.0,46.67086,20,,"LINESTRING (-111.91739 33.38032,-111.91735 33.38036)",,,,
19585,209000,209002,,,15.983608912049782,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41657,-111.95859 33.41643)",,,,
19586,209000,209004,,,16.2675975124448,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41657,-111.95847 33.41647)",,,,
19587,208805,208801,,,6.860406031230287,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.4172,-111.95847 33.41725)",,,,
19588,208805,208803,,,16.027751393477146,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.4172,-111.95852 33.41735)",,,,
19589,208805,208806,,,16.172640101648724,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.4172,-111.95864 33.4173)",,,,
19590,273700,273703,,,20.901869270109707,1,699.0,46.67086,20,,"LINESTRING (-111.96077 33.41731,-111.96093 33.41715)",,,,
19591,273700,273704,,,10.901380319262561,1,699.0,46.67086,20,,"LINESTRING (-111.96077 33.41731,-111.96078 33.4174)",,,,
19592,208807,208801,,,16.02970622929805,1,699.0,46.67086,20,,"LINESTRING (-111.95864 33.41724,-111.95847 33.41725)",,,,
19593,208807,208803,,,16.328069014763354,1,699.0,46.67086,20,,"LINESTRING (-111.95864 33.41724,-111.95852 33.41735)",,,,
19594,208807,208804,,,5.9527811662018975,1,699.0,46.67086,20,,"LINESTRING (-111.95864 33.41724,-111.95859 33.4172)",,,,
19595,208903,208901,,,15.999889324821954,1,699.0,46.67086,20,,"LINESTRING (-111.91528 33.38043,-111.91545 33.38043)",,,,
19596,208903,208904,,,16.634880521653024,1,699.0,46.67086,20,,"LINESTRING (-111.91528 33.38043,-111.91542 33.38033)",,,,
19597,208903,208906,,,5.7007822064199765,1,699.0,46.67086,20,,"LINESTRING (-111.91528 33.38043,-111.91532 33.38047)",,,,
19598,331302,331301,,,16.17581158542234,1,699.0,46.67086,20,,"LINESTRING (-111.91551 33.37974,-111.91553 33.3796)",,,,
19599,331302,331305,,,15.710862300028305,1,699.0,46.67086,20,,"LINESTRING (-111.91551 33.37974,-111.9154 33.37964)",,,,
19600,208905,208901,,,15.826451036834815,1,699.0,46.67086,20,,"LINESTRING (-111.91534 33.38032,-111.91545 33.38043)",,,,
19601,208905,208902,,,7.384249652984331,1,699.0,46.67086,20,,"LINESTRING (-111.91534 33.38032,-111.91528 33.38037)",,,,
19602,208905,208906,,,16.15741878155488,1,699.0,46.67086,20,,"LINESTRING (-111.91534 33.38032,-111.91532 33.38047)",,,,
19603,331202,331201,,,7.085657378578333,1,699.0,46.67086,20,,"LINESTRING (-111.91527 33.3811,-111.91521 33.38114)",,,,
19604,331202,331205,,,16.250316360684494,1,699.0,46.67086,20,,"LINESTRING (-111.91527 33.3811,-111.91526 33.38124)",,,,
19605,208907,208901,,,7.016466467124011,1,699.0,46.67086,20,,"LINESTRING (-111.9154 33.38047,-111.91545 33.38043)",,,,
19606,208907,208902,,,15.992674878580385,1,699.0,46.67086,20,,"LINESTRING (-111.9154 33.38047,-111.91528 33.38037)",,,,
19607,208907,208904,,,15.834043632478792,1,699.0,46.67086,20,,"LINESTRING (-111.9154 33.38047,-111.91542 33.38033)",,,,
19608,209200,209202,,,6.38528788878389,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41622,-111.95864 33.41618)",,,,
19609,209200,209204,,,16.018968436976706,1,699.0,46.67086,20,,"LINESTRING (-111.95859 33.41622,-111.95859 33.41607)",,,,
19610,209003,209001,,,16.016303825499275,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.41643,-111.95852 33.41658)",,,,
19611,209003,209004,,,6.3913401406970545,1,699.0,46.67086,20,,"LINESTRING (-111.95852 33.41643,-111.95847 33.41647)",,,,
19612,295402,295401,,,16.304601509016493,1,699.0,46.67086,20,,"LINESTRING (-111.95659 33.41648,-111.95646 33.41658)",,,,
19613,295402,295405,,,7.0853493830882766,1,699.0,46.67086,20,,"LINESTRING (-111.95659 33.41648,-111.95653 33.41644)",,,,
19614,209005,209001,,,6.3745524438425,1,699.0,46.67086,20,,"LINESTRING (-111.95847 33.41653,-111.95852 33.41658)",,,,
19615,209005,209002,,,16.274150003685968,1,699.0,46.67086,20,,"LINESTRING (-111.95847 33.41653,-111.95859 33.41643)",,,,
19616,273600,273603,,,20.921551850491085,1,699.0,46.67086,20,,"LINESTRING (-111.96076 33.41617,-111.96092 33.41601)",,,,
19617,273600,273604,,,10.83193305940595,1,699.0,46.67086,20,,"LINESTRING (-111.96076 33.41617,-111.96077 33.41626)",,,,
19618,209203,209201,,,16.271789411667108,1,699.0,46.67086,20,,"LINESTRING (-111.95864 33.41611,-111.95851 33.41622)",,,,
19619,209203,209204,,,6.38683011096424,1,699.0,46.67086,20,,"LINESTRING (-111.95864 33.41611,-111.95859 33.41607)",,,,
19620,232202,232201,,,6.431552685631841,1,699.0,46.67086,20,,"LINESTRING (-111.95658 33.4154,-111.95654 33.41536)",,,,
19621,232202,232205,,,16.27603500196252,1,699.0,46.67086,20,,"LINESTRING (-111.95658 33.4154,-111.95646 33.4155)",,,,
19622,232202,232206,,,15.995022507104657,1,699.0,46.67086,20,,"LINESTRING (-111.95658 33.4154,-111.95641 33.4154)",,,,
19623,209205,209201,,,15.980913343241768,1,699.0,46.67086,20,,"LINESTRING (-111.95851 33.41607,-111.95851 33.41622)",,,,
19624,209205,209202,,,16.27239111280039,1,699.0,46.67086,20,,"LINESTRING (-111.95851 33.41607,-111.95864 33.41618)",,,,
19625,206602,206600,,,15.94710840033375,1,999.0,56.3269,20,,"LINESTRING (-111.94254 33.42946,-111.94271 33.42947)",,,,
19626,206602,206601,,,21.271300289062943,1,999.0,56.3269,20,,"LINESTRING (-111.94254 33.42946,-111.94275 33.42955)",,,,
19627,210000,210002,,,17.696245868586068,1,699.0,46.67086,20,,"LINESTRING (-111.88497 33.40759,-111.88516 33.4076)",,,,
19628,209403,209401,,,9.059622758232814,1,699.0,46.67086,20,,"LINESTRING (-111.88504 33.40748,-111.88504 33.40739)",,,,
19629,209403,209404,,,17.652808058796477,1,699.0,46.67086,20,,"LINESTRING (-111.88504 33.40748,-111.88485 33.40747)",,,,
19630,209902,209901,,,11.463045356163041,1,2997.0,72.4203,20,,"LINESTRING (-111.88339 33.40748,-111.88327 33.4074)",,,,
19631,209902,209903,,,18.04462719398109,1,2997.0,72.4203,20,,"LINESTRING (-111.88339 33.40748,-111.8832 33.40755)",,,,
19632,259204,259201,,,15.895393298423569,1,699.0,46.67086,20,,"LINESTRING (-111.9393 33.38067,-111.93947 33.38067)",,,,
19633,259204,259203,,,20.972337505200258,1,699.0,46.67086,20,,"LINESTRING (-111.9393 33.38067,-111.93946 33.38051)",,,,
19634,259204,259206,,,10.818979793269055,1,699.0,46.67086,20,,"LINESTRING (-111.9393 33.38067,-111.93931 33.38076)",,,,
19635,209505,209501,,,16.355056459909193,1,699.0,46.67086,20,,"LINESTRING (-111.93529 33.38044,-111.93516 33.38054)",,,,
19636,209505,209503,,,15.907742331853408,1,699.0,46.67086,20,,"LINESTRING (-111.93529 33.38044,-111.93512 33.38044)",,,,
19637,209505,209506,,,6.328753387580682,1,699.0,46.67086,20,,"LINESTRING (-111.93529 33.38044,-111.93524 33.3804)",,,,
19638,244602,244601,,,15.999809843476173,1,699.0,46.67086,20,,"LINESTRING (-111.93525 33.37978,-111.93525 33.37964)",,,,
19639,244602,244604,,,16.26023404995959,1,699.0,46.67086,20,,"LINESTRING (-111.93525 33.37978,-111.93513 33.37967)",,,,
19640,209507,209501,,,15.911214940869712,1,699.0,46.67086,20,,"LINESTRING (-111.93517 33.3804,-111.93516 33.38054)",,,,
19641,209507,209503,,,6.187566596601487,1,699.0,46.67086,20,,"LINESTRING (-111.93517 33.3804,-111.93512 33.38044)",,,,
19642,209507,209504,,,16.249646816801857,1,699.0,46.67086,20,,"LINESTRING (-111.93517 33.3804,-111.93529 33.3805)",,,,
19643,212000,212003,,,8.999702274927682,1,699.0,46.67086,20,,"LINESTRING (-111.8871 33.40758,-111.8871 33.40766)",,,,
19644,212000,212005,,,17.769913201839575,1,699.0,46.67086,20,,"LINESTRING (-111.8871 33.40758,-111.88729 33.40759)",,,,
19645,209604,209601,,,8.997924829511646,1,699.0,46.67086,20,,"LINESTRING (-111.88716 33.40747,-111.88716 33.40739)",,,,
19646,209604,209605,,,17.74927180433719,1,699.0,46.67086,20,,"LINESTRING (-111.88716 33.40747,-111.88697 33.40746)",,,,
19647,209405,209401,,,11.452114863411916,1,2997.0,72.4203,20,,"LINESTRING (-111.88516 33.40747,-111.88504 33.40739)",,,,
19648,209405,209402,,,17.69792433625712,1,2997.0,72.4203,20,,"LINESTRING (-111.88516 33.40747,-111.88497 33.40748)",,,,
19649,209405,209404,,,28.22253367951737,1,2997.0,72.4203,20,,"LINESTRING (-111.88516 33.40747,-111.88485 33.40747)",,,,
19650,254601,254602,,,15.011096612879927,1,2398.0,48.2802,20,,"LINESTRING (-111.94009 33.42958,-111.94008 33.42944)",,,,
19651,254601,254603,,,1.1350448632891295,1,2398.0,48.2802,20,,"LINESTRING (-111.94009 33.42958,-111.94008 33.42957)",,,,
19652,197202,197200,,,24.29822116911975,2,4796.0,72.4203,20,,"LINESTRING (-111.94322 33.43742,-111.94329 33.43763)",,,,
19653,197202,197201,,,18.32199927113133,1,4796.0,72.4203,20,,"LINESTRING (-111.94322 33.43742,-111.94316 33.43761)",,,,
19654,209703,209701,,,0.8852949561374563,1,1998.0,56.3269,20,,"LINESTRING (-111.94008 33.42967,-111.94009 33.42966)",,,,
19655,209703,209702,,,12.938652568478375,1,1998.0,56.3269,20,,"LINESTRING (-111.94008 33.42967,-111.94022 33.42965)",,,,
19656,209904,209901,,,16.003304009840303,1,699.0,46.67086,20,,"LINESTRING (-111.88327 33.40755,-111.88327 33.4074)",,,,
19657,212002,212001,,,17.58200731107587,1,2997.0,72.4203,20,,"LINESTRING (-111.88698 33.40759,-111.88717 33.40757)",,,,
19658,212002,212003,,,11.889340069684687,1,2997.0,72.4203,20,,"LINESTRING (-111.88698 33.40759,-111.8871 33.40766)",,,,
19659,212002,212005,,,28.192203615314607,1,2997.0,72.4203,20,,"LINESTRING (-111.88698 33.40759,-111.88729 33.40759)",,,,
19660,210402,210401,,,6.258872702776681,1,699.0,46.67086,20,,"LINESTRING (-111.93788 33.41198,-111.93792 33.41202)",,,,
19661,210402,210404,,,16.036324575779325,1,699.0,46.67086,20,,"LINESTRING (-111.93788 33.41198,-111.93805 33.41197)",,,,
19662,210103,210101,,,16.27840210997318,1,699.0,46.67086,20,,"LINESTRING (-111.93666 33.41193,-111.93654 33.41203)",,,,
19663,210103,210104,,,16.001125183158397,1,699.0,46.67086,20,,"LINESTRING (-111.93666 33.41193,-111.93649 33.41193)",,,,
19664,210304,210301,,,16.313364079650068,1,699.0,46.67086,20,,"LINESTRING (-111.93502 33.41195,-111.93489 33.41205)",,,,
19665,210304,210303,,,16.00463685297923,1,699.0,46.67086,20,,"LINESTRING (-111.93502 33.41195,-111.93484 33.41195)",,,,
19666,210304,210306,,,6.203903904251249,1,699.0,46.67086,20,,"LINESTRING (-111.93502 33.41195,-111.93497 33.41191)",,,,
19667,210105,210101,,,6.323015198417949,1,699.0,46.67086,20,,"LINESTRING (-111.93649 33.41199,-111.93654 33.41203)",,,,
19668,210105,210102,,,15.998874403271676,1,699.0,46.67086,20,,"LINESTRING (-111.93649 33.41199,-111.93666 33.41199)",,,,
19669,324400,324403,,,15.887309041370008,1,799.0,46.67086,20,,"LINESTRING (-111.93496 33.4104,-111.93494 33.41026)",,,,
19670,210307,210301,,,16.013272598985576,1,799.0,46.67086,20,,"LINESTRING (-111.93489 33.41191,-111.93489 33.41205)",,,,
19671,210307,210303,,,6.534141912025964,1,799.0,46.67086,20,,"LINESTRING (-111.93489 33.41191,-111.93484 33.41195)",,,,
19672,210307,210305,,,16.20016044886936,1,799.0,46.67086,20,,"LINESTRING (-111.93489 33.41191,-111.93502 33.41201)",,,,
19673,320302,320301,,,6.312018194776123,1,699.0,46.67086,20,,"LINESTRING (-111.93965 33.41194,-111.9397 33.41198)",,,,
19674,320302,320305,,,16.274095531446303,1,699.0,46.67086,20,,"LINESTRING (-111.93965 33.41194,-111.93977 33.41184)",,,,
19675,210405,210401,,,16.33663843281331,1,699.0,46.67086,20,,"LINESTRING (-111.93805 33.41191,-111.93792 33.41202)",,,,
19676,210405,210403,,,15.96323938489236,1,699.0,46.67086,20,,"LINESTRING (-111.93805 33.41191,-111.93788 33.41191)",,,,
19677,274804,274801,,,13.111124308118125,1,3996.0,56.3269,20,,"LINESTRING (-111.92948 33.42866,-111.92934 33.42858)",,,,
19678,274804,274803,,,19.979495990485518,1,3996.0,56.3269,20,,"LINESTRING (-111.92948 33.42866,-111.92927 33.42866)",,,,
19679,274804,274805,,,27.906996434983917,2,3996.0,56.3269,20,,"LINESTRING (-111.92948 33.42866,-111.92918 33.42866)",,,,
19680,210003,210001,,,17.656853948719924,1,2997.0,72.4203,20,,"LINESTRING (-111.88486 33.4076,-111.88504 33.40759)",,,,
19681,210003,210002,,,28.004100366428265,1,2997.0,72.4203,20,,"LINESTRING (-111.88486 33.4076,-111.88516 33.4076)",,,,
19682,290802,290801,,,15.805501514029519,1,699.0,40.2335,20,,"LINESTRING (-111.90745 33.38267,-111.90744 33.38282)",,,,
19683,290802,290805,,,16.211865530081624,1,699.0,40.2335,20,,"LINESTRING (-111.90745 33.38267,-111.90757 33.38278)",,,,
19684,290802,290806,,,6.464908153640397,1,699.0,40.2335,20,,"LINESTRING (-111.90745 33.38267,-111.9074 33.38271)",,,,
19685,211000,211002,,,12.345882570252781,1,699.0,46.67086,20,,"LINESTRING (-111.95834 33.42544,-111.95839 33.42554)",,,,
19686,211000,211004,,,6.294669380034146,1,699.0,46.67086,20,,"LINESTRING (-111.95834 33.42544,-111.95829 33.42548)",,,,
19687,210805,210801,,,6.38436362052406,1,699.0,46.67086,20,,"LINESTRING (-111.95841 33.42467,-111.95846 33.42463)",,,,
19688,210805,210803,,,16.252394000501624,1,699.0,46.67086,20,,"LINESTRING (-111.95841 33.42467,-111.95829 33.42457)",,,,
19689,209805,209802,,,13.074290016794475,1,3996.0,56.3269,20,,"LINESTRING (-111.9398 33.4297,-111.93994 33.42976)",,,,
19690,209805,209803,,,18.87639327260635,2,3996.0,56.3269,20,,"LINESTRING (-111.9398 33.4297,-111.93997 33.42983)",,,,
19691,209805,209804,,,17.347420650909804,1,3996.0,56.3269,20,,"LINESTRING (-111.9398 33.4297,-111.93998 33.42968)",,,,
19692,235000,235002,,,8.92932072045905,1,699.0,40.2335,20,,"LINESTRING (-111.95846 33.42554,-111.95856 33.42553)",,,,
19693,211003,211001,,,5.1406163117713515,1,699.0,40.2335,20,,"LINESTRING (-111.95839 33.42548,-111.95841 33.42544)",,,,
19694,211003,211004,,,9.001751987869033,1,699.0,40.2335,20,,"LINESTRING (-111.95839 33.42548,-111.95829 33.42548)",,,,
19695,234700,234702,,,16.056201583493383,1,699.0,40.2335,20,,"LINESTRING (-111.95799 33.42547,-111.95781 33.42549)",,,,
19696,211005,211001,,,16.236217041825743,1,699.0,40.2335,20,,"LINESTRING (-111.95829 33.42554,-111.95841 33.42544)",,,,
19697,211005,211002,,,8.998247789427143,1,699.0,40.2335,20,,"LINESTRING (-111.95829 33.42554,-111.95839 33.42554)",,,,
19698,211101,211102,,,6.547165739549848,1,699.0,46.67086,20,,"LINESTRING (-111.9027 33.37792,-111.90275 33.37796)",,,,
19699,307800,307803,,,13.817324339344381,1,699.0,46.67086,20,,"LINESTRING (-111.90276 33.37839,-111.90262 33.37839)",,,,
19700,307800,307805,,,22.65407786555163,1,699.0,46.67086,20,,"LINESTRING (-111.90276 33.37839,-111.90297 33.37854)",,,,
19701,211103,211100,,,16.33426698270372,1,699.0,46.67086,20,,"LINESTRING (-111.90283 33.37796,-111.9027 33.37785)",,,,
19702,326802,326801,,,15.994682491229566,1,699.0,46.67086,20,,"LINESTRING (-111.98156 33.40906,-111.98139 33.40902)",,,,
19703,326802,326805,,,9.46120641467298,1,699.0,46.67086,20,,"LINESTRING (-111.98156 33.40906,-111.98157 33.40898)",,,,
19704,211802,211801,,,6.25268932078255,1,699.0,46.67086,20,,"LINESTRING (-111.97159 33.39105,-111.97163 33.39109)",,,,
19705,211802,211804,,,15.701123565060875,1,699.0,46.67086,20,,"LINESTRING (-111.97159 33.39105,-111.97176 33.39106)",,,,
19706,211403,211401,,,16.584317168132266,1,699.0,46.67086,20,,"LINESTRING (-111.97085 33.39068,-111.97072 33.39058)",,,,
19707,211403,211404,,,15.519357489164198,1,699.0,46.67086,20,,"LINESTRING (-111.97085 33.39068,-111.97085 33.39054)",,,,
19708,221300,221303,,,6.034234734169304,1,699.0,46.67086,20,,"LINESTRING (-111.97253 33.39013,-111.97256 33.39018)",,,,
19709,221300,221304,,,16.684437512492565,1,699.0,46.67086,20,,"LINESTRING (-111.97253 33.39013,-111.9727 33.39007)",,,,
19710,211405,211401,,,6.523464626841303,1,699.0,46.67086,20,,"LINESTRING (-111.97077 33.39054,-111.97072 33.39058)",,,,
19711,211405,211402,,,16.415079942135655,1,699.0,46.67086,20,,"LINESTRING (-111.97077 33.39054,-111.97078 33.39069)",,,,
19712,211600,211602,,,16.069186022326956,1,699.0,46.67086,20,,"LINESTRING (-111.90072 33.37785,-111.90055 33.37786)",,,,
19713,211600,211604,,,19.300252274893865,1,699.0,46.67086,20,,"LINESTRING (-111.90072 33.37785,-111.90058 33.37799)",,,,
19714,211603,211601,,,15.92921459059556,1,699.0,46.67086,20,,"LINESTRING (-111.90055 33.37792,-111.90072 33.37792)",,,,
19715,211603,211604,,,8.392268758022766,1,699.0,46.67086,20,,"LINESTRING (-111.90055 33.37792,-111.90058 33.37799)",,,,
19716,297302,297301,,,9.24923525827784,1,1598.0,46.67086,20,,"LINESTRING (-111.90058 33.37836,-111.90046 33.37839)",,,,
19717,297302,297305,,,23.99870110488804,1,1598.0,46.67086,20,,"LINESTRING (-111.90058 33.37836,-111.90058 33.37858)",,,,
19718,297302,297306,,,24.83752984944852,1,1598.0,46.67086,20,,"LINESTRING (-111.90058 33.37836,-111.9008 33.37855)",,,,
19719,211605,211601,,,8.558603066412871,1,1598.0,46.67086,20,,"LINESTRING (-111.90069 33.37799,-111.90072 33.37792)",,,,
19720,211605,211602,,,19.21258409841433,1,1598.0,46.67086,20,,"LINESTRING (-111.90069 33.37799,-111.90055 33.37786)",,,,
19721,221101,221103,,,16.453776987727966,1,699.0,46.67086,20,,"LINESTRING (-111.97218 33.39112,-111.97233 33.39104)",,,,
19722,221101,221105,,,6.160043704389524,1,699.0,46.67086,20,,"LINESTRING (-111.97218 33.39112,-111.97223 33.39117)",,,,
19723,211805,211801,,,16.03791344137631,1,699.0,46.67086,20,,"LINESTRING (-111.97177 33.391,-111.97163 33.39109)",,,,
19724,211805,211803,,,16.27223899444414,1,699.0,46.67086,20,,"LINESTRING (-111.97177 33.391,-111.97159 33.39099)",,,,
19725,312002,312001,,,16.26345911096997,1,699.0,46.67086,20,,"LINESTRING (-111.8871 33.40928,-111.88723 33.40938)",,,,
19726,312002,312005,,,6.442692530365507,1,699.0,46.67086,20,,"LINESTRING (-111.8871 33.40928,-111.88705 33.40932)",,,,
19727,312002,312006,,,16.071432434760847,1,699.0,46.67086,20,,"LINESTRING (-111.8871 33.40928,-111.88711 33.40942)",,,,
19728,212004,212001,,,9.00029771802929,1,699.0,46.67086,20,,"LINESTRING (-111.88718 33.40766,-111.88717 33.40757)",,,,
19729,212004,212005,,,10.84592817975243,1,699.0,46.67086,20,,"LINESTRING (-111.88718 33.40766,-111.88729 33.40759)",,,,
19730,213401,213402,,,15.239721296920674,1,3597.0,56.3269,20,,"LINESTRING (-111.89058 33.41489,-111.89074 33.41499)",,,,
19731,213401,213403,,,27.97211478736675,2,3597.0,56.3269,20,,"LINESTRING (-111.89058 33.41489,-111.89088 33.41488)",,,,
19732,212302,212301,,,16.598386318341067,1,699.0,46.67086,20,,"LINESTRING (-111.93278 33.39162,-111.93262 33.39168)",,,,
19733,212302,212304,,,15.417551819679513,1,699.0,46.67086,20,,"LINESTRING (-111.93278 33.39162,-111.93262 33.39157)",,,,
19734,212205,212201,,,6.512423899095915,1,699.0,46.67086,20,,"LINESTRING (-111.93485 33.39196,-111.9349 33.39201)",,,,
19735,212205,212203,,,16.20227222108159,1,699.0,46.67086,20,,"LINESTRING (-111.93485 33.39196,-111.93498 33.39186)",,,,
19736,212402,212401,,,16.28765638725196,1,699.0,46.67086,20,,"LINESTRING (-111.93198 33.39129,-111.93181 33.39132)",,,,
19737,212402,212404,,,15.921869249665173,1,699.0,46.67086,20,,"LINESTRING (-111.93198 33.39129,-111.93183 33.39121)",,,,
