link_id,from_node_id,to_node_id,time_period,volume,volume_per_lane,occ,density,speed
103,4,5,1345_1350,582,194,0.0655,13.8336,56.1
103,4,5,1350_1355,585,195,0.0631,13.32672,56.6
103,4,5,1355_1400,561,187,0.0607,12.81984,56.8
103,4,5,1400_1405,702,234,0.0779,16.45248,56.5
103,4,5,1405_1410,699,233,0.0751,15.86112,57.1
103,4,5,1410_1415,684,228,0.0766,16.17792,56
103,4,5,1415_1420,669,223,0.0713,15.05856,56
103,4,5,1420_1425,624,208,0.0665,14.0448,57.2
103,4,5,1425_1430,585,195,0.0609,12.86208,57.4
103,4,5,1430_1435,663,221,0.0716,15.12192,57.2
103,4,5,1435_1440,678,226,0.0747,15.77664,56.9
103,4,5,1440_1445,711,237,0.0764,16.13568,56.7
103,4,5,1445_1450,687,229,0.0741,15.64992,56.7
103,4,5,1450_1455,765,255,0.0854,18.03648,56.2
103,4,5,1455_1500,687,229,0.0743,15.69216,56.3
103,4,5,1500_1505,696,232,0.0785,16.5792,55.2
103,4,5,1505_1510,645,215,0.0733,15.48096,54.7
103,4,5,1510_1515,660,220,0.0989,20.88768,49.3
103,4,5,1515_1520,603,201,0.1019,21.52128,45.5
103,4,5,1520_1525,627,209,0.0883,18.64896,44.9
103,4,5,1525_1530,627,209,0.087,18.3744,44.7
103,4,5,1530_1535,678,226,0.0904,19.09248,45.6
103,4,5,1535_1540,645,215,0.0901,19.02912,45
103,4,5,1540_1545,699,233,0.0911,19.24032,45.9
103,4,5,1545_1550,705,235,0.1123,23.71776,43.2
103,4,5,1550_1555,714,238,0.1281,27.05472,40.1
103,4,5,1555_1600,309,103,0.0481,10.15872,39.8
103,4,5,1600_1605,681,227,0.0992,20.95104,41
103,4,5,1605_1610,672,224,0.0979,20.67648,41.3
103,4,5,1610_1615,624,208,0.097,20.4864,40.7
103,4,5,1615_1620,639,213,0.092,19.4304,41.3
103,4,5,1620_1625,636,212,0.0889,18.77568,42.3
103,4,5,1625_1630,615,205,0.0959,20.25408,41.6
103,4,5,1630_1635,696,232,0.1165,24.6048,39.5
103,4,5,1635_1640,723,241,0.1094,23.10528,39.9
103,4,5,1640_1645,702,234,0.1035,21.8592,40.7
103,4,5,1645_1650,627,209,0.1307,27.60384,37
103,4,5,1650_1655,666,222,0.102,21.5424,38.1
103,4,5,1655_1700,699,233,0.1122,23.69664,38.1
103,4,5,1700_1705,615,205,0.1333,28.15296,34.9
103,4,5,1705_1710,663,221,0.1291,27.26592,33.7
103,4,5,1710_1715,657,219,0.1019,21.52128,35.7
103,4,5,1715_1720,747,249,0.1173,24.77376,37
103,4,5,1720_1725,687,229,0.1277,26.97024,35.6
103,4,5,1725_1730,705,235,0.1451,30.64512,33.4
103,4,5,1730_1735,663,221,0.157,33.1584,30.9
103,4,5,1735_1740,657,219,0.1157,24.43584,32.1
103,4,5,1740_1745,651,217,0.1544,32.60928,30.2
103,4,5,1745_1750,714,238,0.1218,25.72416,32.2
103,4,5,1750_1755,624,208,0.1417,29.92704,30.6
103,4,5,1755_1800,621,207,0.1324,27.96288,30.2
103,4,5,1800_1805,666,222,0.1363,28.78656,30.3
103,4,5,1805_1810,618,206,0.1405,29.6736,29
103,4,5,1810_1815,669,223,0.1309,27.64608,29.9
103,4,5,1815_1820,639,213,0.1204,25.42848,30.6
103,4,5,1820_1825,627,209,0.101,21.3312,33.2
103,4,5,1825_1830,657,219,0.104,21.9648,35.1
103,4,5,1830_1835,654,218,0.098,20.6976,37.2
103,4,5,1835_1840,591,197,0.0692,14.61504,41.9
103,4,5,1840_1845,579,193,0.065,13.728,45.9
103,4,5,1845_1850,567,189,0.0613,12.94656,49.3
103,4,5,1850_1855,603,201,0.0646,13.64352,51.8
103,4,5,1855_1900,552,184,0.0605,12.7776,52.9
103,4,5,1900_1905,543,181,0.0567,11.97504,54.9
103,4,5,1905_1910,507,169,0.0514,10.85568,56.5
103,4,5,1910_1915,531,177,0.0528,11.15136,57.6
103,4,5,1915_1920,591,197,0.062,13.0944,57.9
103,4,5,1920_1925,567,189,0.0611,12.90432,57.5
103,4,5,1925_1930,471,157,0.0477,10.07424,58.4
103,4,5,1930_1935,273,91,0.028,5.9136,58.6
103,4,5,1935_1940,513,171,0.0519,10.96128,59.1
103,4,5,1940_1945,477,159,0.0464,9.79968,60.2
103,4,5,1945_1950,441,147,0.0451,9.52512,59.5
103,4,5,1950_1955,477,159,0.0475,10.032,60.3
103,4,5,1955_2000,486,162,0.0486,10.26432,60.6
103,4,5,2000_2005,468,156,0.0476,10.05312,60.6
103,4,5,2005_2010,396,132,0.0396,8.36352,60.3
103,4,5,2010_2015,447,149,0.0461,9.73632,60.6
103,4,5,2015_2020,486,162,0.05,10.56,60
103,4,5,2020_2025,399,133,0.0388,8.19456,60.7
103,4,5,2025_2030,417,139,0.042,8.8704,60.8
103,4,5,2030_2035,387,129,0.0402,8.49024,60.6
103,4,5,2035_2040,369,123,0.0362,7.64544,60.9
103,4,5,2040_2045,360,120,0.0361,7.62432,60.7
103,4,5,2045_2050,378,126,0.0372,7.85664,60.8
103,4,5,2050_2055,363,121,0.038,8.0256,60
103,4,5,2055_2100,384,128,0.0383,8.08896,60.2
103,4,5,2100_2105,354,118,0.0348,7.34976,60.9
103,4,5,2105_2110,366,122,0.0348,7.34976,62.1
103,4,5,2110_2115,351,117,0.0359,7.58208,61.5
103,4,5,2115_2120,423,141,0.0425,8.976,61.6
103,4,5,2120_2125,372,124,0.0377,7.96224,61
103,4,5,2125_2130,315,105,0.0309,6.52608,61.1
103,4,5,2130_2135,345,115,0.0336,7.09632,61.7
103,4,5,2135_2140,336,112,0.0345,7.2864,61.6
103,4,5,2140_2145,330,110,0.033,6.9696,61.1
103,4,5,2145_2150,312,104,0.0314,6.63168,61.1
103,4,5,2150_2155,330,110,0.0335,7.0752,61.3
103,4,5,2155_2200,294,98,0.0275,5.808,62.3
103,4,5,2200_2205,258,86,0.0253,5.34336,61.7
103,4,5,2205_2210,300,100,0.0299,6.31488,62.3
103,4,5,2210_2215,306,102,0.0305,6.4416,61.8
103,4,5,2215_2220,297,99,0.0301,6.35712,61.8
103,4,5,2220_2225,270,90,0.0253,5.34336,62.4
103,4,5,2225_2230,270,90,0.0264,5.57568,62
103,4,5,2230_2235,294,98,0.0264,5.57568,63.5
103,4,5,2235_2240,231,77,0.022,4.6464,63.5
103,4,5,2240_2245,234,78,0.0217,4.58304,63.9
103,4,5,2245_2250,231,77,0.0237,5.00544,63.3
103,4,5,2250_2255,237,79,0.0241,5.08992,64
103,4,5,2255_2300,231,77,0.0229,4.83648,63.4
103,4,5,2300_2305,192,64,0.0188,3.97056,62.1
103,4,5,2305_2310,213,71,0.0211,4.45632,63.3
103,4,5,2310_2315,207,69,0.0197,4.16064,63.5
103,4,5,2315_2320,228,76,0.0227,4.79424,63
103,4,5,2320_2325,192,64,0.0188,3.97056,63.5
103,4,5,2325_2330,144,48,0.0143,3.02016,63.2
103,4,5,2330_2335,147,49,0.0152,3.21024,62.4
103,4,5,2335_2340,177,59,0.0185,3.9072,61.7
103,4,5,2340_2345,180,60,0.0193,4.07616,60.7
103,4,5,2345_2350,189,63,0.0198,4.18176,61.3
103,4,5,2350_2355,159,53,0.0157,3.31584,60.7
103,4,5,2355_2400,159,53,0.0159,3.35808,61
102,3,4,0000_0005,147,49,0.015,3.168,70.1
102,3,4,0005_0010,120,40,0.0125,2.64,68.9
102,3,4,0010_0015,159,53,0.0165,3.4848,68.5
102,3,4,0015_0020,162,54,0.0171,3.61152,67.6
102,3,4,0020_0025,144,48,0.0141,2.97792,64.9
102,3,4,0025_0030,105,35,0.0102,2.15424,66.7
102,3,4,0030_0035,102,34,0.0091,1.92192,65.8
102,3,4,0035_0040,99,33,0.0089,1.87968,67.2
102,3,4,0040_0045,99,33,0.0098,2.06976,67.1
102,3,4,0045_0050,87,29,0.0089,1.87968,63.3
102,3,4,0050_0055,81,27,0.0094,1.98528,64.9
102,3,4,0055_0100,81,27,0.0087,1.83744,65.3
102,3,4,0100_0105,78,26,0.0084,1.77408,64.3
102,3,4,0105_0110,69,23,0.0068,1.43616,61.6
102,3,4,0110_0115,72,24,0.0075,1.584,64.9
102,3,4,0115_0120,84,28,0.0087,1.83744,61.6
102,3,4,0120_0125,66,22,0.0071,1.49952,63.1
102,3,4,0125_0130,48,16,0.0051,1.07712,58.9
102,3,4,0130_0135,51,17,0.0053,1.11936,60.8
102,3,4,0135_0140,48,16,0.0054,1.14048,62.4
102,3,4,0140_0145,57,19,0.0071,1.49952,64.3
102,3,4,0145_0150,42,14,0.0042,0.88704,62.6
102,3,4,0150_0155,27,9,0.0022,0.46464,66.2
102,3,4,0155_0200,48,16,0.0043,0.90816,65.3
102,3,4,0200_0205,42,14,0.006,1.2672,61.4
102,3,4,0205_0210,54,18,0.0048,1.01376,60.4
102,3,4,0210_0215,63,21,0.007,1.4784,63.2
102,3,4,0215_0220,39,13,0.0032,0.67584,63.7
102,3,4,0220_0225,33,11,0.0055,1.1616,60.7
102,3,4,0225_0230,36,12,0.003,0.6336,62
102,3,4,0230_0235,45,15,0.0042,0.88704,63.3
102,3,4,0235_0240,36,12,0.0056,1.18272,59.3
102,3,4,0240_0245,33,11,0.0046,0.97152,59.3
102,3,4,0245_0250,33,11,0.0032,0.67584,62.2
102,3,4,0250_0255,33,11,0.0038,0.80256,55.7
102,3,4,0255_0300,42,14,0.0063,1.33056,57.1
102,3,4,0300_0305,21,7,0.0033,0.69696,58.4
102,3,4,0305_0310,15,5,0.0019,0.40128,61.2
102,3,4,0310_0315,18,6,0.0029,0.61248,58.9
102,3,4,0315_0320,24,8,0.0028,0.59136,68.2
102,3,4,0320_0325,27,9,0.0038,0.80256,57.5
102,3,4,0325_0330,30,10,0.0039,0.82368,54.7
102,3,4,0330_0335,21,7,0.0021,0.44352,59.4
102,3,4,0335_0340,0,0,0,0,65.5
102,3,4,0340_0345,0,0,0,0,65.5
102,3,4,0345_0350,0,0,0,0,65.5
102,3,4,0350_0355,0,0,0,0,65.5
102,3,4,0355_0400,0,0,0,0,65.5
102,3,4,0400_0405,0,0,0,0,65.5
102,3,4,0405_0410,0,0,0,0,65.5
102,3,4,0410_0415,0,0,0,0,65.5
102,3,4,0415_0420,9,3,0.0022,0.46464,55.6
102,3,4,0420_0425,75,25,0.0087,1.83744,59
102,3,4,0425_0430,63,21,0.008,1.6896,58.7
102,3,4,0430_0435,66,22,0.0097,2.04864,56
102,3,4,0435_0440,75,25,0.0109,2.30208,57.4
102,3,4,0440_0445,75,25,0.0094,1.98528,55.7
102,3,4,0445_0450,81,27,0.0107,2.25984,55.7
102,3,4,0450_0455,84,28,0.0127,2.68224,57.1
102,3,4,0455_0500,96,32,0.0112,2.36544,57
102,3,4,0500_0505,102,34,0.0154,3.25248,54.1
102,3,4,0505_0510,90,30,0.012,2.5344,55.2
102,3,4,0510_0515,105,35,0.0146,3.08352,54.7
102,3,4,0515_0520,120,40,0.0164,3.46368,53.7
102,3,4,0520_0525,162,54,0.018,3.8016,54.9
102,3,4,0525_0530,159,53,0.0178,3.75936,53.2
102,3,4,0530_0535,207,69,0.0258,5.44896,54
102,3,4,0535_0540,192,64,0.0217,4.58304,55.4
102,3,4,0540_0545,252,84,0.0265,5.5968,54.4
102,3,4,0545_0550,234,78,0.0263,5.55456,54.8
102,3,4,0550_0555,243,81,0.0249,5.25888,55.6
102,3,4,0555_0600,234,78,0.0254,5.36448,56
102,3,4,0600_0605,291,97,0.0353,7.45536,54.5
102,3,4,0605_0610,246,82,0.0264,5.57568,54.3
102,3,4,0610_0615,288,96,0.0343,7.24416,54.9
102,3,4,0615_0620,294,98,0.0329,6.94848,55.9
102,3,4,0620_0625,315,105,0.0346,7.30752,54.4
102,3,4,0625_0630,300,100,0.033,6.9696,55.7
102,3,4,0630_0635,366,122,0.0403,8.51136,56.2
102,3,4,0635_0640,420,140,0.0467,9.86304,56.5
102,3,4,0640_0645,390,130,0.0446,9.41952,54.9
102,3,4,0645_0650,429,143,0.0464,9.79968,55.3
102,3,4,0650_0655,462,154,0.052,10.9824,56.4
102,3,4,0655_0700,507,169,0.0571,12.05952,54.8
102,3,4,0700_0705,384,128,0.0426,8.99712,55.5
102,3,4,0705_0710,411,137,0.0415,8.7648,57.9
102,3,4,0710_0715,492,164,0.0536,11.32032,56.7
102,3,4,0715_0720,621,207,0.0704,14.86848,55.8
102,3,4,0720_0725,552,184,0.0641,13.53792,54.7
102,3,4,0725_0730,609,203,0.0657,13.87584,55
102,3,4,0730_0735,543,181,0.0611,12.90432,54.7
102,3,4,0735_0740,603,201,0.0663,14.00256,54.9
102,3,4,0740_0745,690,230,0.0788,16.64256,54.4
102,3,4,0745_0750,636,212,0.0712,15.03744,54.4
102,3,4,0750_0755,648,216,0.0689,14.55168,55.1
102,3,4,0755_0800,654,218,0.0709,14.97408,55.6
102,3,4,0800_0805,636,212,0.0732,15.45984,55.3
102,3,4,0805_0810,672,224,0.0796,16.81152,53.8
102,3,4,0810_0815,663,221,0.0772,16.30464,53.3
102,3,4,0815_0820,561,187,0.0638,13.47456,53.5
102,3,4,0820_0825,621,207,0.0695,14.6784,54.2
102,3,4,0825_0830,621,207,0.0716,15.12192,54.2
102,3,4,0830_0835,606,202,0.0705,14.8896,53.5
102,3,4,0835_0840,594,198,0.068,14.3616,53.4
102,3,4,0840_0845,681,227,0.0786,16.60032,54.5
102,3,4,0845_0850,609,203,0.0704,14.86848,53.8
102,3,4,0850_0855,645,215,0.0757,15.98784,53.5
102,3,4,0855_0900,609,203,0.0747,15.77664,53
102,3,4,0900_0905,651,217,0.0804,16.98048,51.9
102,3,4,0905_0910,549,183,0.0663,14.00256,51.9
102,3,4,0910_0915,594,198,0.0737,15.56544,51.6
102,3,4,0915_0920,510,170,0.06,12.672,52.2
102,3,4,0920_0925,570,190,0.0701,14.80512,52.4
102,3,4,0925_0930,609,203,0.0769,16.24128,51.2
102,3,4,0930_0935,564,188,0.0694,14.65728,51
102,3,4,0935_0940,543,181,0.0643,13.58016,52.2
102,3,4,0940_0945,561,187,0.0705,14.8896,51.2
102,3,4,0945_0950,573,191,0.0676,14.27712,51.8
102,3,4,0950_0955,531,177,0.0618,13.05216,52
102,3,4,0955_1000,531,177,0.0641,13.53792,51.7
102,3,4,1000_1005,534,178,0.0624,13.17888,52.2
102,3,4,1005_1010,528,176,0.0633,13.36896,53
102,3,4,1010_1015,474,158,0.056,11.8272,52.7
102,3,4,1015_1020,492,164,0.0583,12.31296,52.4
102,3,4,1020_1025,474,158,0.0536,11.32032,52.2
102,3,4,1025_1030,567,189,0.0659,13.91808,52.8
102,3,4,1030_1035,471,157,0.053,11.1936,52.9
102,3,4,1035_1040,591,197,0.0707,14.93184,52.5
102,3,4,1040_1045,477,159,0.0545,11.5104,52.7
102,3,4,1045_1050,513,171,0.0603,12.73536,52.6
102,3,4,1050_1055,534,178,0.0613,12.94656,52.5
102,3,4,1055_1100,504,168,0.0618,13.05216,51.3
102,3,4,1100_1105,522,174,0.0608,12.84096,52.1
102,3,4,1105_1110,498,166,0.0576,12.16512,51.7
102,3,4,1110_1115,510,170,0.0597,12.60864,51.8
102,3,4,1115_1120,501,167,0.0571,12.05952,51.5
102,3,4,1120_1125,498,166,0.0603,12.73536,51.1
102,3,4,1125_1130,519,173,0.0596,12.58752,51.2
102,3,4,1130_1135,543,181,0.0632,13.34784,51.4
102,3,4,1135_1140,531,177,0.0593,12.52416,51.9
102,3,4,1140_1145,504,168,0.0576,12.16512,51.8
102,3,4,1145_1150,594,198,0.0659,13.91808,52.9
102,3,4,1150_1155,522,174,0.0617,13.03104,51.9
102,3,4,1155_1200,501,167,0.0636,13.43232,50
102,3,4,1200_1205,474,158,0.0572,12.08064,50.2
102,3,4,1205_1210,501,167,0.0549,11.59488,51.4
102,3,4,1210_1215,543,181,0.0639,13.49568,51
102,3,4,1215_1220,516,172,0.06,12.672,51.1
102,3,4,1220_1225,495,165,0.0557,11.76384,51.7
102,3,4,1225_1230,537,179,0.0599,12.65088,52.2
102,3,4,1230_1235,567,189,0.0638,13.47456,52
102,3,4,1235_1240,492,164,0.0519,10.96128,53.1
102,3,4,1240_1245,630,210,0.0744,15.71328,52.1
102,3,4,1245_1250,579,193,0.0673,14.21376,51.9
102,3,4,1250_1255,570,190,0.0675,14.256,50.8
102,3,4,1255_1300,570,190,0.0663,14.00256,50.7
102,3,4,1300_1305,630,210,0.0737,15.56544,50.1
102,3,4,1305_1310,633,211,0.0803,16.95936,48.9
102,3,4,1310_1315,555,185,0.0631,13.32672,49.6
102,3,4,1315_1320,594,198,0.0683,14.42496,50.2
102,3,4,1320_1325,663,221,0.0746,15.75552,50.9
102,3,4,1325_1330,564,188,0.0676,14.27712,50.3
102,3,4,1330_1335,606,202,0.0709,14.97408,49.9
102,3,4,1335_1340,588,196,0.0651,13.74912,51
102,3,4,1340_1345,543,181,0.0604,12.75648,51.4
102,3,4,1345_1350,546,182,0.0648,13.68576,50.5
102,3,4,1350_1355,570,190,0.0629,13.28448,51.5
102,3,4,1355_1400,576,192,0.0635,13.4112,51.7
102,3,4,1400_1405,696,232,0.0793,16.74816,51.3
102,3,4,1405_1410,666,222,0.072,15.2064,51.8
102,3,4,1410_1415,660,220,0.0754,15.92448,51.1
102,3,4,1415_1420,630,210,0.0707,14.93184,51
102,3,4,1420_1425,618,206,0.0665,14.0448,52
102,3,4,1425_1430,552,184,0.0591,12.48192,52.3
102,3,4,1430_1435,618,206,0.0705,14.8896,51.7
102,3,4,1435_1440,675,225,0.0735,15.5232,52
102,3,4,1440_1445,684,228,0.074,15.6288,51.8
102,3,4,1445_1450,693,231,0.0775,16.368,51.2
102,3,4,1450_1455,714,238,0.0814,17.19168,51.3
102,3,4,1455_1500,654,218,0.0713,15.05856,51.7
102,3,4,1500_1505,699,233,0.078,16.4736,52.4
102,3,4,1505_1510,651,217,0.0749,15.81888,52
102,3,4,1510_1515,717,239,0.1099,23.21088,46.8
102,3,4,1515_1520,579,193,0.136,28.7232,40
102,3,4,1520_1525,648,216,0.1193,25.19616,37.3
102,3,4,1525_1530,645,215,0.1054,22.26048,37.4
102,3,4,1530_1535,684,228,0.1136,23.99232,37.4
102,3,4,1535_1540,639,213,0.1081,22.83072,36.5
102,3,4,1540_1545,672,224,0.1115,23.5488,36.5
102,3,4,1545_1550,678,226,0.1101,23.25312,36.8
102,3,4,1550_1555,717,239,0.1137,24.01344,36.9
102,3,4,1555_1600,657,219,0.1187,25.06944,35.4
102,3,4,1600_1605,672,224,0.128,27.0336,34.6
102,3,4,1605_1610,639,213,0.1512,31.93344,31.9
102,3,4,1610_1615,609,203,0.1314,27.75168,31.2
102,3,4,1615_1620,570,190,0.1781,37.61472,28.3
102,3,4,1620_1625,597,199,0.1476,31.17312,28
102,3,4,1625_1630,591,197,0.1681,35.50272,26.7
102,3,4,1630_1635,645,215,0.1445,30.5184,26.8
102,3,4,1635_1640,696,232,0.1263,26.67456,29.3
102,3,4,1640_1645,336,112,0.0619,13.07328,30.4
102,3,4,1645_1650,570,190,0.1273,26.88576,28.8
102,3,4,1650_1655,588,196,0.1225,25.872,28.8
102,3,4,1655_1700,666,222,0.1464,30.91968,29.7
102,3,4,1700_1705,603,201,0.1428,30.15936,29.3
102,3,4,1705_1710,606,202,0.1435,30.3072,28.8
102,3,4,1710_1715,417,139,0.0884,18.67008,29.1
102,3,4,1715_1720,621,207,0.1092,23.06304,31.2
102,3,4,1720_1725,687,229,0.1267,26.75904,31.8
102,3,4,1725_1730,654,218,0.14,29.568,31.4
102,3,4,1730_1735,678,226,0.1486,31.38432,30.5
102,3,4,1735_1740,612,204,0.1457,30.77184,29.8
102,3,4,1740_1745,627,209,0.1452,30.66624,28.4
102,3,4,1745_1750,663,221,0.1504,31.76448,28.2
102,3,4,1750_1755,618,206,0.137,28.9344,29.3
102,3,4,1755_1800,582,194,0.1482,31.29984,28.3
102,3,4,1800_1805,636,212,0.1471,31.06752,28.1
102,3,4,1805_1810,606,202,0.1585,33.4752,27.4
102,3,4,1810_1815,633,211,0.1248,26.35776,29
102,3,4,1815_1820,642,214,0.1277,26.97024,31
102,3,4,1820_1825,606,202,0.1289,27.22368,29.5
102,3,4,1825_1830,651,217,0.1214,25.63968,31.1
102,3,4,1830_1835,606,202,0.1283,27.09696,30.4
102,3,4,1835_1840,591,197,0.0695,14.6784,37.1
102,3,4,1840_1845,555,185,0.0653,13.79136,41.4
102,3,4,1845_1850,573,191,0.0641,13.53792,45.5
102,3,4,1850_1855,600,200,0.0676,14.27712,48.3
102,3,4,1855_1900,576,192,0.0628,13.26336,50.4
102,3,4,1900_1905,435,145,0.0503,10.62336,51
102,3,4,1905_1910,420,140,0.0447,9.44064,52.3
102,3,4,1910_1915,522,174,0.054,11.4048,53
102,3,4,1915_1920,585,195,0.0634,13.39008,53.5
102,3,4,1920_1925,528,176,0.0587,12.39744,53.1
102,3,4,1925_1930,492,164,0.0505,10.6656,54.7
102,3,4,1930_1935,528,176,0.0567,11.97504,54.8
102,3,4,1935_1940,510,170,0.0528,11.15136,55.2
102,3,4,1940_1945,474,158,0.0463,9.77856,56.6
102,3,4,1945_1950,456,152,0.0481,10.15872,55.7
102,3,4,1950_1955,462,154,0.0464,9.79968,56.8
102,3,4,1955_2000,465,155,0.0469,9.90528,57.6
102,3,4,2000_2005,441,147,0.0465,9.8208,56.8
102,3,4,2005_2010,408,136,0.0429,9.06048,56.3
102,3,4,2010_2015,444,148,0.0461,9.73632,57.3
102,3,4,2015_2020,474,158,0.0496,10.47552,56.2
102,3,4,2020_2025,414,138,0.0398,8.40576,57.9
102,3,4,2025_2030,405,135,0.0421,8.89152,57.9
102,3,4,2030_2035,372,124,0.0363,7.66656,59
102,3,4,2035_2040,387,129,0.0377,7.96224,58.8
102,3,4,2040_2045,369,123,0.0368,7.77216,58.3
102,3,4,2045_2050,381,127,0.0377,7.96224,58.6
102,3,4,2050_2055,378,126,0.0389,8.21568,58.2
102,3,4,2055_2100,375,125,0.0384,8.11008,58.3
102,3,4,2100_2105,348,116,0.0356,7.51872,58.5
102,3,4,2105_2110,357,119,0.0358,7.56096,58.6
102,3,4,2110_2115,345,115,0.0339,7.15968,58.7
102,3,4,2115_2120,420,140,0.0439,9.27168,58.8
102,3,4,2120_2125,369,123,0.0364,7.68768,58.7
102,3,4,2125_2130,306,102,0.0312,6.58944,58.3
102,3,4,2130_2135,348,116,0.0339,7.15968,59.8
102,3,4,2135_2140,345,115,0.0351,7.41312,59.1
102,3,4,2140_2145,333,111,0.0333,7.03296,59.2
102,3,4,2145_2150,333,111,0.0334,7.05408,59.3
102,3,4,2150_2155,333,111,0.0344,7.26528,59.1
102,3,4,2155_2200,300,100,0.0277,5.85024,60.5
102,3,4,2200_2205,276,92,0.0276,5.82912,59.2
102,3,4,2205_2210,309,103,0.0308,6.50496,60.7
102,3,4,2210_2215,309,103,0.031,6.5472,59.3
102,3,4,2215_2220,291,97,0.0296,6.25152,60.5
102,3,4,2220_2225,273,91,0.0259,5.47008,59.9
102,3,4,2225_2230,282,94,0.0273,5.76576,59.8
102,3,4,2230_2235,294,98,0.0276,5.82912,61.2
102,3,4,2235_2240,246,82,0.0235,4.9632,61.4
102,3,4,2240_2245,246,82,0.0227,4.79424,62.3
102,3,4,2245_2250,234,78,0.0244,5.15328,61.6
102,3,4,2250_2255,240,80,0.0253,5.34336,61.6
102,3,4,2255_2300,228,76,0.0224,4.73088,60.9
102,3,4,2300_2305,198,66,0.0205,4.3296,59.3
102,3,4,2305_2310,234,78,0.022,4.6464,61.6
102,3,4,2310_2315,216,72,0.0196,4.13952,62.2
102,3,4,2315_2320,231,77,0.0235,4.9632,61.2
102,3,4,2320_2325,207,69,0.0213,4.49856,61.3
102,3,4,2325_2330,174,58,0.0161,3.40032,62
102,3,4,2330_2335,159,53,0.0161,3.40032,60.5
102,3,4,2335_2340,207,69,0.0215,4.5408,60.1
102,3,4,2340_2345,189,63,0.0204,4.30848,59.3
102,3,4,2345_2350,195,65,0.0196,4.13952,60.1
102,3,4,2350_2355,183,61,0.0181,3.82272,60
102,3,4,2355_2400,150,50,0.0171,3.61152,59.2
101,2,3,0000_0005,138,46,0.0132,2.78784,70.3
101,2,3,0005_0010,117,39,0.0111,2.34432,69.8
101,2,3,0010_0015,141,47,0.0144,3.04128,68.9
101,2,3,0015_0020,150,50,0.0159,3.35808,68.4
101,2,3,0020_0025,123,41,0.0116,2.44992,66.4
101,2,3,0025_0030,99,33,0.0095,2.0064,68.4
101,2,3,0030_0035,102,34,0.0087,1.83744,67.2
101,2,3,0035_0040,78,26,0.0083,1.75296,67.6
101,2,3,0040_0045,108,36,0.009,1.9008,69.2
101,2,3,0045_0050,78,26,0.0072,1.52064,65.5
101,2,3,0050_0055,69,23,0.0081,1.71072,66.4
101,2,3,0055_0100,21,7,0.0017,0.35904,67.1
101,2,3,0100_0105,81,27,0.0082,1.73184,66.7
101,2,3,0105_0110,48,16,0.0046,0.97152,64
101,2,3,0110_0115,78,26,0.0084,1.77408,66.5
101,2,3,0115_0120,75,25,0.0088,1.85856,64.5
101,2,3,0120_0125,51,17,0.0054,1.14048,65.6
101,2,3,0125_0130,39,13,0.0045,0.9504,62.4
101,2,3,0130_0135,36,12,0.0041,0.86592,63.1
101,2,3,0135_0140,45,15,0.0041,0.86592,66.1
101,2,3,0140_0145,42,14,0.0057,1.20384,65.5
101,2,3,0145_0150,15,5,0.0013,0.27456,69.9
101,2,3,0150_0155,21,7,0.002,0.4224,64.7
101,2,3,0155_0200,30,10,0.0035,0.7392,62.7
101,2,3,0200_0205,33,11,0.0037,0.78144,63.6
101,2,3,0205_0210,42,14,0.0031,0.65472,63.5
101,2,3,0210_0215,45,15,0.0053,1.11936,66.3
101,2,3,0215_0220,39,13,0.0036,0.76032,66.3
101,2,3,0220_0225,36,12,0.0048,1.01376,60.7
101,2,3,0225_0230,30,10,0.0032,0.67584,65.2
101,2,3,0230_0235,36,12,0.0037,0.78144,62.2
101,2,3,0235_0240,18,6,0.002,0.4224,64.3
101,2,3,0240_0245,6,2,0.0004,0.08448,65.5
101,2,3,0245_0250,30,10,0.0034,0.71808,60.4
101,2,3,0250_0255,33,11,0.0033,0.69696,57
101,2,3,0255_0300,42,14,0.0055,1.1616,59.8
101,2,3,0300_0305,18,6,0.0028,0.59136,58.8
101,2,3,0305_0310,15,5,0.0018,0.38016,63.5
101,2,3,0310_0315,12,4,0.0014,0.29568,62.1
101,2,3,0315_0320,33,11,0.0035,0.7392,67.8
101,2,3,0320_0325,27,9,0.0029,0.61248,60.3
101,2,3,0325_0330,24,8,0.0034,0.71808,57.4
101,2,3,0330_0335,9,3,0.0004,0.08448,59.2
101,2,3,0335_0340,0,0,0,0,67.7
101,2,3,0340_0345,0,0,0,0,67.7
101,2,3,0345_0350,0,0,0,0,67.7
101,2,3,0350_0355,0,0,0,0,67.7
101,2,3,0355_0400,0,0,0,0,67.7
101,2,3,0400_0405,0,0,0,0,67.7
101,2,3,0405_0410,0,0,0,0,67.7
101,2,3,0410_0415,0,0,0,0,67.7
101,2,3,0415_0420,12,4,0.0016,0.33792,63.8
101,2,3,0420_0425,54,18,0.0065,1.3728,62.1
101,2,3,0425_0430,63,21,0.0079,1.66848,62.4
101,2,3,0430_0435,57,19,0.0087,1.83744,59.6
101,2,3,0435_0440,21,7,0.0017,0.35904,61.3
101,2,3,0440_0445,60,20,0.008,1.6896,59.1
101,2,3,0445_0450,84,28,0.0099,2.09088,57.8
101,2,3,0450_0455,81,27,0.0106,2.23872,58
101,2,3,0455_0500,96,32,0.0116,2.44992,58.9
101,2,3,0500_0505,87,29,0.0124,2.61888,56.7
101,2,3,0505_0510,78,26,0.012,2.5344,56
