node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id
2114,,-111.97081,33.39061,,,,1573
2115,,-111.90105,33.37789,,,,1574
2116,,-111.90063,33.37789,,,,1575
2117,,-111.9002,33.37789,,,,1576
2118,,-111.97168,33.39102,,,,1577
2119,,-111.89721,33.37793,,,,1578
2120,,-111.88713,33.40759,,,,1579
2121,,-111.88887,33.41493,,,,-1
2122,,-111.93494,33.39193,,,,1580
2123,,-111.93268,33.39163,,,,1581
2124,,-111.93189,33.39128,,,,1582
2125,,-111.93066,33.39096,,,,1583
2126,,-111.92845,33.3892,,,,1584
2127,,-111.96397,33.40419,,,,-1
2128,,-111.96396,33.40012,,,,-1
2129,,-111.90055,33.39189,,,,1585
2130,,-111.89895,33.39184,,,,1586
2131,,-111.89627,33.39176,,,,1587
2132,,-111.93306,33.44589,,,,1588
2133,,-111.89194,33.41487,,,,-1
2134,,-111.89073,33.41489,,,,-1
2135,,-111.89349,33.39088,,,,1589
2136,,-111.89433,33.39128,,,,1590
2137,,-111.89258,33.39076,,,,1591
2138,,-111.96935,33.40197,,,,-1
2139,,-111.89203,33.39077,,,,1592
2140,,-111.92354,33.39125,,,,1593
2141,,-111.92305,33.39125,,,,1594
2142,,-111.9191,33.39142,,,,1595
2143,,-111.91776,33.39158,,,,1596
2144,,-111.91559,33.39157,,,,1597
2145,,-111.89906,33.42172,,,,1598
2146,,-111.89914,33.42174,,,,1599
2147,,-111.93491,33.40938,,,,-1
2148,,-111.92172,33.38033,,,,1600
2149,,-111.92268,33.38052,,,,1601
2150,,-111.92268,33.37929,,,,1602
2151,,-111.89195,33.41468,,,,-1
2152,,-111.93489,33.40966,,,,1603
2153,,-111.93494,33.40966,,,,1604
2154,,-111.88329,33.39162,,,,1605
2155,,-111.93527,33.40958,,,,1606
2156,,-111.93494,33.4096,,,,1607
2157,,-111.93489,33.40961,,,,1608
2158,,-111.92275,33.38065,,,,1609
2159,,-111.90546,33.42094,,,,1610
2160,,-111.92029,33.41135,,,,1611
2161,,-111.93384,33.40336,,,,1612
2162,,-111.93385,33.40277,,,,1613
2163,,-111.94393,33.41102,,,,1614
2164,,-111.91471,33.41944,,,,1615
2165,,-111.94234,33.41361,,,,1616
2166,,-111.94242,33.41473,,,,1617
2167,,-111.90804,33.40312,,,,1618
2168,,-111.94245,33.41619,,,,1619
2169,,-111.94245,33.41762,,,,1620
2170,,-111.94239,33.41905,,,,1621
2171,,-111.9221,33.41151,,,,1622
2172,,-111.9064,33.39543,,,,1623
2173,,-111.94237,33.42051,,,,1624
2174,,-111.94239,33.42193,,,,1625
2175,,-111.9302,33.43903,,,,1626
2176,,-111.92157,33.41134,,,,1627
2177,,-111.92003,33.41135,,,,1628
2178,,-111.94335,33.42548,,,,1629
2179,,-111.98183,33.39835,,,,1630
2180,,-111.89203,33.39426,,,,-1
2181,,-111.97834,33.39799,,,,1631
2182,,-111.94277,33.42756,,,,1632
2183,,-111.97505,33.3804,,,,1633
2184,,-111.90634,33.39156,,,,1634
2185,,-111.98407,33.39904,,,,1635
2186,,-111.974,33.38502,,,,1636
2187,,-111.94247,33.42844,,,,-1
2188,,-111.97363,33.3864,,,,1637
2189,,-111.97344,33.38666,,,,1638
2190,,-111.88305,33.4149,,,,1639
2191,,-111.97278,33.39854,,,,1640
2192,,-111.97236,33.39644,,,,1641
2193,,-111.97233,33.3942,,,,1642
2194,,-111.89071,33.41745,,,,1643
2195,,-111.97501,33.38254,,,,1644
2196,,-111.96099,33.44212,,,,1645
2197,,-111.96864,33.37834,,,,-1
2198,,-111.94727,33.41608,,,,1646
2199,,-111.9328,33.39595,,,,1647
2200,,-111.92617,33.43623,,,,-1
2201,,-111.92623,33.43613,,,,-1
2202,,-111.96582,33.40764,,,,1648
2203,,-111.92625,33.43608,,,,-1
2204,,-111.92625,33.43617,,,,-1
2205,,-111.9306,33.4017,,,,1649
2206,,-111.97945,33.39289,,,,1650
2207,,-111.95649,33.41615,,,,1651
2208,,-111.98185,33.39286,,,,1652
2209,,-111.98461,33.39284,,,,1653
2210,,-111.97219,33.3921,,,,1654
2211,,-111.97228,33.39111,,,,1655
2212,,-111.97787,33.41587,,,,1656
2213,,-111.97263,33.39012,,,,1657
2214,,-111.97273,33.38993,,,,1658
2215,,-111.97286,33.38952,,,,1659
2216,,-111.97292,33.38906,,,,1660
2217,,-111.88329,33.39302,,,,1661
2218,,-111.94946,33.44511,,,,-1
2219,,-111.97296,33.38859,,,,1662
2220,,-111.89044,33.39361,,,,-1
2221,,-111.94188,33.38055,,,,-1
2222,,-111.93491,33.39653,,,,1663
2223,,-111.94152,33.37822,,,,-1
2224,,-111.94919,33.44529,,,,-1
2225,,-111.93832,33.40742,,,,1664
2226,,-111.89049,33.41942,,,,1665
2227,,-111.88933,33.40681,,,,1666
2228,,-111.92326,33.41122,,,,1667
2229,,-111.9349,33.40745,,,,-1
2230,,-111.93596,33.40744,,,,1668
2231,,-111.97363,33.40846,,,,-1
2232,,-111.92903,33.40754,,,,1669
2233,,-111.94277,33.40493,,,,1670
2234,,-111.94277,33.40453,,,,1671
2235,,-111.96821,33.40855,,,,-1
2236,,-111.9177,33.40744,,,,-1
2237,,-111.96923,33.40955,,,,1672
2238,,-111.94277,33.40423,,,,1673
2239,,-111.90251,33.40743,,,,-1
2240,,-111.95847,33.38684,,,,-1
2241,,-111.90052,33.40743,,,,1674
2242,,-111.9843,33.41081,,,,-1
2243,,-111.8894,33.40692,,,,1675
2244,,-111.89774,33.40743,,,,1676
2245,,-111.94715,33.3902,,,,1677
2246,,-111.97894,33.40936,,,,-1
2247,,-111.93063,33.3938,,,,1678
2248,,-111.94722,33.38974,,,,1679
2249,,-111.98206,33.42686,,,,1680
2250,,-111.92982,33.39381,,,,1681
2251,,-111.90551,33.39391,,,,1682
2252,,-111.90378,33.39387,,,,1683
2253,,-111.9028,33.39387,,,,1684
2254,,-111.9306,33.40255,,,,1685
2255,,-111.90911,33.41484,,,,-1
2256,,-111.89586,33.38204,,,,1686
2257,,-111.89621,33.41488,,,,1687
2258,,-111.90049,33.4149,,,,1688
2259,,-111.88644,33.3942,,,,1689
2260,,-111.90157,33.41491,,,,-1
2261,,-111.88769,33.39414,,,,1690
2262,,-111.89153,33.42918,,,,-1
2263,,-111.91234,33.41486,,,,1691
2264,,-111.91248,33.41486,,,,1692
2265,,-111.91476,33.41484,,,,1693
2266,,-111.89624,33.3935,,,,1694
2267,,-111.9177,33.41488,,,,-1
2268,,-111.92055,33.41487,,,,-1
2269,,-111.89508,33.3935,,,,1695
2270,,-111.92629,33.41484,,,,-1
2271,,-111.88329,33.39467,,,,1696
2272,,-111.93065,33.41479,,,,-1
2273,,-111.96737,33.3847,,,,-1
2274,,-111.9328,33.41476,,,,1697
2275,,-111.93496,33.41475,,,,-1
2276,,-111.93661,33.41474,,,,1698
2277,,-111.90092,33.39242,,,,1699
2278,,-111.96982,33.40934,,,,-1
2279,,-111.91043,33.40744,,,,-1
2280,,-111.9695,33.40928,,,,-1
2281,,-111.91184,33.38179,,,,1700
2282,,-111.94547,33.441,,,,-1
2283,,-111.92368,33.39684,,,,1701
2284,,-111.9238,33.39657,,,,1702
2286,,-111.90772,33.40757,,,,-1
2287,,-111.90477,33.43203,,,,1703
2289,,-111.92623,33.38505,,,,-1
2290,,-111.93496,33.41461,,,,-1
2291,,-111.93279,33.41465,,,,1704
2292,,-111.92653,33.38687,,,,-1
2293,,-111.93065,33.41466,,,,1705
2294,,-111.95519,33.40013,,,,1706
2295,,-111.92629,33.41469,,,,-1
2296,,-111.92045,33.41471,,,,1707
2297,,-111.9177,33.41464,,,,-1
2298,,-111.91712,33.4146,,,,1708
2299,,-111.95219,33.41601,,,,1709
2300,,-111.91427,33.41468,,,,1710
2301,,-111.99079,33.39312,,,,1711
2302,,-111.91248,33.41468,,,,1712
2303,,-111.91234,33.41468,,,,1713
2304,,-111.91627,33.38116,,,,1714
2305,,-111.90157,33.41467,,,,-1
2306,,-111.99056,33.39314,,,,1715
2307,,-111.89621,33.41469,,,,1716
2309,,-111.92628,33.40949,,,,1718
2310,,-111.95541,33.4255,,,,1719
2311,,-111.92628,33.40993,,,,1720
2312,,-111.95512,33.4255,,,,1721
2313,,-111.90195,33.38558,,,,-1
2314,,-111.95519,33.40376,,,,1722
2315,,-111.92628,33.41009,,,,-1
2316,,-111.92628,33.41015,,,,-1
2317,,-111.93763,33.42436,,,,1723
2318,,-111.96084,33.41542,,,,1724
2319,,-111.93815,33.42199,,,,1725
2320,,-111.96084,33.41558,,,,-1
2321,,-111.88374,33.38267,,,,1726
2322,,-111.9565,33.41543,,,,1727
2323,,-111.95219,33.41542,,,,1728
2324,,-111.93662,33.41907,,,,1729
2325,,-111.97168,33.40193,,,,-1
2326,,-111.94987,33.41166,,,,1730
2327,,-111.9907,33.38136,,,,1731
2328,,-111.94992,33.41144,,,,1732
2329,,-111.89398,33.42205,,,,1733
2330,,-111.92356,33.38,,,,1734
2331,,-111.89197,33.42101,,,,-1
2332,,-111.97087,33.4379,,,,-1
2333,,-111.95217,33.40869,,,,-1
2334,,-111.96754,33.38889,,,,-1
2335,,-111.95218,33.41242,,,,1735
2336,,-111.92357,33.37927,,,,1736
2337,,-111.95342,33.41217,,,,1737
2338,,-111.95438,33.4117,,,,1738
2339,,-111.92687,33.38238,,,,-1
2340,,-111.92154,33.38054,,,,1739
2341,,-111.95649,33.42043,,,,1740
2342,,-111.96728,33.39748,,,,-1
2343,,-111.95604,33.41141,,,,1741
2344,,-111.95649,33.41971,,,,1742
2345,,-111.92487,33.39938,,,,1743
2346,,-111.92487,33.39856,,,,1744
2347,,-111.9579,33.4255,,,,1745
2348,,-111.95755,33.4255,,,,1746
2349,,-111.95649,33.419,,,,1747
2350,,-111.95848,33.42551,,,,1748
2351,,-111.93294,33.40563,,,,1749
2352,,-111.92486,33.39579,,,,1750
2353,,-111.94786,33.41176,,,,1751
2354,,-111.98358,33.43638,,,,-1
2355,,-111.96786,33.4038,,,,-1
2356,,-111.97389,33.4371,,,,-1
2357,,-111.96951,33.41155,,,,-1
2358,,-111.95985,33.42194,,,,-1
2359,,-111.95943,33.42194,,,,-1
2360,,-111.92715,33.38167,,,,-1
2361,,-111.92629,33.38206,,,,-1
2362,,-111.96918,33.40614,,,,-1
2363,,-111.99001,33.39873,,,,1752
2364,,-111.92004,33.39296,,,,1753
2365,,-111.92004,33.39208,,,,1754
2366,,-111.89025,33.38849,,,,1755
2367,,-111.92662,33.38617,,,,-1
2368,,-111.8887,33.38874,,,,1756
2369,,-111.93653,33.40207,,,,1757
2370,,-111.88648,33.3891,,,,1758
2371,,-111.88595,33.38919,,,,1759
2372,,-111.88329,33.3893,,,,1760
2373,,-111.90057,33.38856,,,,1761
2374,,-111.89677,33.38853,,,,1762
2375,,-111.98863,33.39873,,,,1763
2376,,-111.89627,33.38853,,,,1764
2377,,-111.89431,33.38815,,,,1765
2378,,-111.89371,33.38752,,,,1766
2379,,-111.98742,33.39903,,,,1767
2380,,-111.89404,33.38835,,,,1768
2381,,-111.99034,33.39849,,,,1769
2382,,-111.93822,33.38902,,,,1770
2383,,-111.98831,33.39849,,,,1771
2384,,-111.97904,33.38323,,,,1772
2385,,-111.93392,33.38865,,,,1773
2386,,-111.90754,33.38878,,,,1774
2387,,-111.90844,33.38878,,,,1775
2388,,-111.93074,33.3879,,,,1776
2389,,-111.92887,33.38823,,,,1777
2390,,-111.93964,33.41454,,,,1778
2391,,-111.92646,33.38503,,,,-1
2392,,-111.98182,33.39911,,,,1779
2393,,-111.98122,33.39905,,,,1780
2394,,-111.92129,33.38805,,,,1781
2395,,-111.92641,33.38416,,,,-1
2396,,-111.97904,33.38247,,,,1782
2397,,-111.97974,33.41112,,,,-1
2398,,-111.91086,33.3883,,,,1783
2399,,-111.90983,33.38843,,,,1784
2400,,-111.91673,33.40643,,,,1785
2401,,-111.98429,33.41111,,,,-1
2402,,-111.91731,33.38849,,,,1786
2403,,-111.93012,33.40934,,,,1787
2404,,-111.91663,33.39158,,,,1788
2405,,-111.91663,33.3924,,,,1789
2406,,-111.91653,33.38841,,,,1790
2407,,-111.98795,33.41106,,,,1791
2408,,-111.92624,33.42203,,,,-1
2409,,-111.93012,33.40974,,,,1792
2410,,-111.92925,33.40974,,,,1793
2411,,-111.91553,33.3884,,,,1794
2412,,-111.91462,33.38827,,,,1795
2413,,-111.97297,33.3881,,,,1796
2414,,-111.98869,33.38201,,,,1797
2415,,-111.98863,33.38138,,,,1798
2416,,-111.97511,33.38176,,,,1799
2417,,-111.91639,33.38757,,,,1800
2418,,-111.91639,33.38649,,,,1801
2419,,-111.98795,33.37927,,,,1802
2420,,-111.90325,33.41753,,,,1803
2421,,-111.97353,33.3876,,,,1804
2422,,-111.97296,33.38764,,,,1805
2423,,-111.98796,33.37857,,,,1806
2424,,-111.91743,33.37964,,,,1807
2425,,-111.96993,33.38782,,,,1808
2426,,-111.91654,33.37963,,,,1809
2427,,-111.90391,33.41752,,,,1810
2428,,-111.9039,33.41817,,,,1811
2429,,-111.90477,33.41817,,,,1812
2430,,-111.90542,33.41751,,,,1813
2431,,-111.9229,33.42203,,,,1814
2432,,-111.90475,33.41752,,,,1815
2433,,-111.99026,33.37803,,,,-1
2434,,-111.9855,33.37807,,,,-1
2435,,-111.98284,33.37809,,,,-1
2436,,-111.90463,33.37982,,,,1816
2437,,-111.90361,33.37982,,,,1817
2438,,-111.89085,33.43383,,,,-1
2439,,-111.90257,33.37982,,,,1818
2440,,-111.99027,33.37816,,,,-1
2441,,-111.90156,33.37981,,,,1819
2442,,-111.89967,33.37981,,,,1820
2443,,-111.92423,33.41191,,,,1821
2444,,-111.92257,33.41111,,,,1822
2445,,-111.92094,33.41169,,,,1823
2446,,-111.93521,33.37971,,,,1824
2447,,-111.92095,33.41231,,,,1825
2448,,-111.93383,33.4073,,,,1826
2449,,-111.91797,33.38154,,,,1827
2450,,-111.92174,33.41373,,,,1828
2451,,-111.93183,33.39786,,,,1829
2452,,-111.95883,33.42551,,,,1830
2453,,-111.96864,33.37813,,,,-1
2454,,-111.96736,33.37814,,,,-1
2455,,-111.92208,33.41471,,,,-1
2456,,-111.93059,33.40761,,,,1831
2457,,-111.92208,33.41482,,,,-1
2458,,-111.97831,33.40554,,,,1832
2459,,-111.91476,33.37967,,,,1833
2460,,-111.98646,33.39793,,,,1834
2461,,-111.98545,33.39779,,,,1835
2462,,-111.96547,33.37816,,,,-1
2463,,-111.90361,33.38003,,,,1836
2464,,-111.90716,33.41485,,,,-1
2465,,-111.98316,33.39722,,,,1837
2466,,-111.98184,33.39684,,,,1838
2467,,-111.90257,33.38003,,,,1839
2468,,-111.9623,33.3864,,,,1840
2469,,-111.89966,33.38015,,,,1841
2470,,-111.98785,33.40729,,,,-1
2471,,-111.93502,33.41075,,,,1842
2472,,-111.98368,33.4073,,,,1843
2473,,-111.9816,33.40731,,,,1844
2474,,-111.91123,33.40744,,,,-1
2475,,-111.89636,33.37984,,,,1845
2476,,-111.98555,33.3964,,,,1846
2477,,-111.98465,33.39914,,,,1847
2478,,-111.94263,33.41361,,,,1848
2479,,-111.97769,33.40356,,,,-1
2480,,-111.97831,33.4036,,,,-1
2481,,-111.97831,33.40349,,,,-1
2482,,-111.95201,33.39144,,,,-1
2483,,-111.95199,33.39166,,,,-1
2484,,-111.97835,33.4086,,,,-1
2485,,-111.97817,33.40732,,,,-1
2486,,-111.90055,33.4058,,,,1849
2487,,-111.9522,33.41921,,,,1850
2488,,-111.9522,33.4197,,,,1851
2489,,-111.95649,33.41959,,,,1852
2490,,-111.93383,33.41833,,,,1853
2491,,-111.88743,33.42117,,,,1854
2492,,-111.88628,33.42117,,,,1855
2493,,-111.88304,33.42115,,,,1856
2494,,-111.96305,33.4196,,,,-1
2495,,-111.90667,33.40743,,,,-1
2496,,-111.9644,33.37834,,,,-1
2497,,-111.93967,33.41113,,,,1857
2498,,-111.88701,33.43436,,,,1858
2499,,-111.91607,33.40326,,,,1859
2500,,-111.91607,33.40345,,,,1860
2501,,-111.96653,33.39612,,,,1861
2502,,-111.96654,33.3954,,,,1862
2503,,-111.96655,33.3947,,,,1863
2504,,-111.88203,33.40423,,,,1864
2505,,-111.96658,33.394,,,,1865
2506,,-111.97745,33.38401,,,,1866
2507,,-111.98519,33.41826,,,,-1
2508,,-111.9666,33.3936,,,,1867
2509,,-111.97752,33.3833,,,,1868
2510,,-111.89046,33.44011,,,,-1
2511,,-111.94527,33.38545,,,,-1
2512,,-111.96623,33.42195,,,,-1
2513,,-111.96621,33.41921,,,,-1
2514,,-111.97908,33.39082,,,,1869
2515,,-111.88849,33.4061,,,,1870
2516,,-111.96618,33.41753,,,,-1
2517,,-111.9056,33.4043,,,,1871
2518,,-111.9056,33.40381,,,,1872
2519,,-111.97777,33.38251,,,,1873
2520,,-111.97778,33.38182,,,,1874
2521,,-111.97775,33.38108,,,,1875
2522,,-111.96759,33.41155,,,,1876
2523,,-111.97607,33.40006,,,,1877
2524,,-111.97626,33.39876,,,,1878
2525,,-111.9769,33.39722,,,,1879
2526,,-111.94796,33.41865,,,,1880
2527,,-111.93783,33.40597,,,,1881
2528,,-111.97688,33.39646,,,,1882
2529,,-111.97673,33.39543,,,,1883
2530,,-111.94577,33.4194,,,,1884
2531,,-111.97612,33.39415,,,,1885
2532,,-111.94728,33.41941,,,,1886
2533,,-111.976,33.39276,,,,1887
2534,,-111.90054,33.39241,,,,1888
2535,,-111.91927,33.40512,,,,1889
2536,,-111.94797,33.41941,,,,1890
2537,,-111.91461,33.38964,,,,1891
2538,,-111.97722,33.38548,,,,1892
2539,,-111.9522,33.41845,,,,1893
2540,,-111.96954,33.41921,,,,-1
2541,,-111.91445,33.3874,,,,1894
2542,,-111.91447,33.38653,,,,1895
2543,,-111.9522,33.41899,,,,1896
2544,,-111.9565,33.41883,,,,1897
2545,,-111.90794,33.40493,,,,1898
2546,,-111.94009,33.42957,,,,-1
2547,,-111.95857,33.41883,,,,1899
2548,,-111.96087,33.41884,,,,1900
2549,,-111.91455,33.3848,,,,1901
2550,,-111.94007,33.42738,,,,1902
2551,,-111.91456,33.38334,,,,1903
2552,,-111.94008,33.42549,,,,1904
2553,,-111.9144,33.38251,,,,1905
2554,,-111.94007,33.4232,,,,1906
2555,,-111.91424,33.38203,,,,1907
2556,,-111.94008,33.42193,,,,-1
2557,,-111.88278,33.3844,,,,1908
2558,,-111.94004,33.41762,,,,1909
2559,,-111.93999,33.4162,,,,1910
2560,,-111.88442,33.38251,,,,1911
2561,,-111.92856,33.41468,,,,1912
2562,,-111.93989,33.41363,,,,1913
2563,,-111.93989,33.4135,,,,1914
2564,,-111.88784,33.38964,,,,1915
2565,,-111.91183,33.3847,,,,1916
2566,,-111.88666,33.38984,,,,1917
2567,,-111.88609,33.38992,,,,1918
2568,,-111.93987,33.40741,,,,-1
2569,,-111.9398,33.40599,,,,1919
2570,,-111.88331,33.39005,,,,1920
2571,,-111.93978,33.40467,,,,1921
2572,,-111.92835,33.41263,,,,1922
2573,,-111.94578,33.42914,,,,1923
2574,,-111.93823,33.38988,,,,1924
2575,,-111.93499,33.38959,,,,1925
2576,,-111.93975,33.4026,,,,1926
2577,,-111.93265,33.38901,,,,1927
2578,,-111.93372,33.38546,,,,-1
2579,,-111.93974,33.40201,,,,1928
2580,,-111.93072,33.38867,,,,1929
2581,,-111.93969,33.39933,,,,1930
2582,,-111.93968,33.39857,,,,1931
2583,,-111.96967,33.4291,,,,-1
2584,,-111.92701,33.38938,,,,1932
2585,,-111.93967,33.39703,,,,1933
2586,,-111.9256,33.38936,,,,1934
2587,,-111.93965,33.39626,,,,1935
2588,,-111.92323,33.38886,,,,1936
2589,,-111.95643,33.38189,,,,1937
2590,,-111.92971,33.38972,,,,1938
2591,,-111.98772,33.38657,,,,1939
2592,,-111.93939,33.38064,,,,1940
2593,,-111.91562,33.38926,,,,1941
2594,,-111.91462,33.38914,,,,1942
2595,,-111.92447,33.39017,,,,1943
2596,,-111.95681,33.40864,,,,1944
2597,,-111.95687,33.40858,,,,1945
2598,,-111.91275,33.38888,,,,1946
2599,,-111.9112,33.38901,,,,1947
2600,,-111.8858,33.37844,,,,1948
2601,,-111.89582,33.38853,,,,1949
2602,,-111.92327,33.38964,,,,1950
2603,,-111.89582,33.38772,,,,1951
2604,,-111.90983,33.38919,,,,1952
2605,,-111.98474,33.40293,,,,-1
2606,,-111.8858,33.37857,,,,1953
2607,,-111.89571,33.38676,,,,1954
2608,,-111.98515,33.40296,,,,-1
2609,,-111.98522,33.40287,,,,-1
2610,,-111.98519,33.40265,,,,-1
2611,,-111.90778,33.38945,,,,1955
2612,,-111.90645,33.38962,,,,1956
2613,,-111.91923,33.38152,,,,1957
2614,,-111.89533,33.39171,,,,1958
2615,,-111.90358,33.38976,,,,1959
2616,,-111.91922,33.38092,,,,1960
2617,,-111.91826,33.38886,,,,1961
2618,,-111.89669,33.40619,,,,1962
2619,,-111.89664,33.40552,,,,1963
2620,,-111.90057,33.38943,,,,1964
2621,,-111.89627,33.38936,,,,1965
2622,,-111.98934,33.39922,,,,1966
2623,,-111.89284,33.38897,,,,1967
2624,,-111.89612,33.40235,,,,1968
2625,,-111.91941,33.41287,,,,1969
2626,,-111.9194,33.41126,,,,1970
2627,,-111.94388,33.40738,,,,-1
2628,,-111.98797,33.39256,,,,1971
2629,,-111.89105,33.44455,,,,1972
2630,,-111.8957,33.40298,,,,1973
2631,,-111.98994,33.39255,,,,1974
2632,,-111.8957,33.40236,,,,1975
2633,,-111.99074,33.39255,,,,1976
2634,,-111.91165,33.38668,,,,1977
2635,,-111.93245,33.38546,,,,-1
2636,,-111.90603,33.39181,,,,1978
2637,,-111.94198,33.4074,,,,1979
2638,,-111.94785,33.40738,,,,1980
2639,,-111.92106,33.39209,,,,1981
2640,,-111.95217,33.40739,,,,-1
2641,,-111.91962,33.40322,,,,1982
2642,,-111.95527,33.4074,,,,1983
2643,,-111.95837,33.40742,,,,1984
2644,,-111.96079,33.40743,,,,-1
2645,,-111.92371,33.44034,,,,1985
2646,,-111.96586,33.40751,,,,-1
2647,,-111.91999,33.39534,,,,1986
2648,,-111.98933,33.39983,,,,1987
2649,,-111.92431,33.44403,,,,1988
2650,,-111.98741,33.39981,,,,1989
2651,,-111.90906,33.38518,,,,-1
2652,,-111.97525,33.4219,,,,-1
2653,,-111.92425,33.44034,,,,1990
2654,,-111.98553,33.39982,,,,1991
2655,,-111.98646,33.39982,,,,1992
2656,,-111.98014,33.42196,,,,1993
2657,,-111.92428,33.44134,,,,1994
2658,,-111.98458,33.39982,,,,1995
2659,,-111.89174,33.37855,,,,-1
2660,,-111.90512,33.4161,,,,1996
2661,,-111.98313,33.39983,,,,1997
2662,,-111.98181,33.39983,,,,1998
2663,,-111.98024,33.39984,,,,1999
2664,,-111.88812,33.42937,,,,-1
2665,,-111.97934,33.39988,,,,2000
2666,,-111.97833,33.40005,,,,-1
2667,,-111.97661,33.42198,,,,-1
2668,,-111.91864,33.38551,,,,-1
2669,,-111.89679,33.40293,,,,2001
2670,,-111.97843,33.42197,,,,-1
2671,,-111.97675,33.42182,,,,-1
2672,,-111.8971,33.39551,,,,2002
2673,,-111.97889,33.42196,,,,-1
2674,,-111.89717,33.39505,,,,2003
2675,,-111.96492,33.44355,,,,2004
2676,,-111.92908,33.44373,,,,2005
2677,,-111.94786,33.41056,,,,2006
2678,,-111.94934,33.41057,,,,2007
2679,,-111.95407,33.40987,,,,2008
2680,,-111.91903,33.44403,,,,2009
2681,,-111.89144,33.44025,,,,-1
2682,,-111.95581,33.40997,,,,2010
2683,,-111.94786,33.41026,,,,2011
2684,,-111.91682,33.44404,,,,2012
2685,,-111.95216,33.40375,,,,-1
2686,,-111.92344,33.3811,,,,2013
2687,,-111.96586,33.4396,,,,-1
2688,,-111.92054,33.37832,,,,-1
2689,,-111.98077,33.42181,,,,-1
2690,,-111.95905,33.43743,,,,-1
2691,,-111.91389,33.41692,,,,2014
2692,,-111.91287,33.41707,,,,2015
2693,,-111.91179,33.41707,,,,2016
2694,,-111.8962,33.41581,,,,2017
2695,,-111.96302,33.43916,,,,-1
2696,,-111.9294,33.41664,,,,2018
2697,,-111.92059,33.41671,,,,2019
2698,,-111.91878,33.41668,,,,2020
2699,,-111.91773,33.41667,,,,2021
2700,,-111.90734,33.41686,,,,2022
2701,,-111.9781,33.42196,,,,-1
2702,,-111.92741,33.40269,,,,2023
2703,,-111.97112,33.43745,,,,-1
2704,,-111.93733,33.40212,,,,2024
2705,,-111.89198,33.40651,,,,-1
2706,,-111.89034,33.40652,,,,-1
2707,,-111.97624,33.42198,,,,2025
2708,,-111.97544,33.42194,,,,-1
2709,,-111.97736,33.42182,,,,-1
2710,,-111.93499,33.3892,,,,-1
2711,,-111.94346,33.43765,,,,-1
2712,,-111.94342,33.4375,,,,-1
2713,,-111.96964,33.42643,,,,2026
2714,,-111.93667,33.42321,,,,2027
2715,,-111.95007,33.42627,,,,2028
2716,,-111.97778,33.42182,,,,-1
2717,,-111.93498,33.39003,,,,-1
2718,,-111.94008,33.42646,,,,2029
2719,,-111.88294,33.42575,,,,2030
2720,,-111.93955,33.39097,,,,2031
2721,,-111.9062,33.41799,,,,2032
2722,,-111.9062,33.41751,,,,2033
2723,,-111.96089,33.38871,,,,2034
2724,,-111.96077,33.3943,,,,2035
2725,,-111.94265,33.39931,,,,2036
2726,,-111.96079,33.39649,,,,-1
2727,,-111.94264,33.39688,,,,2037
2728,,-111.96079,33.40556,,,,-1
2729,,-111.94264,33.3949,,,,2038
2730,,-111.96079,33.40943,,,,2039
2731,,-111.96081,33.41149,,,,2040
2732,,-111.96082,33.41233,,,,2041
2733,,-111.9509,33.42191,,,,-1
2734,,-111.95668,33.42644,,,,2042
2735,,-111.96097,33.42645,,,,2043
2736,,-111.96084,33.41614,,,,2044
2737,,-111.96085,33.41727,,,,2045
2738,,-111.96086,33.41762,,,,-1
2739,,-111.96086,33.41806,,,,2046
2740,,-111.92487,33.40017,,,,2047
2741,,-111.96088,33.4196,,,,-1
2742,,-111.92302,33.40017,,,,2048
2743,,-111.92112,33.40017,,,,2049
2744,,-111.96092,33.42194,,,,-1
2745,,-111.9194,33.40017,,,,2050
2746,,-111.91853,33.40024,,,,2051
2747,,-111.91764,33.4005,,,,2052
2748,,-111.92931,33.42865,,,,-1
2749,,-111.9154,33.40103,,,,2053
2750,,-111.96098,33.42562,,,,2054
2751,,-111.98024,33.40857,,,,2055
2752,,-111.91541,33.40115,,,,2056
2753,,-111.91769,33.4006,,,,2057
2754,,-111.91856,33.40035,,,,2058
2755,,-111.9194,33.40028,,,,2059
2756,,-111.92112,33.40028,,,,2060
2757,,-111.92204,33.40029,,,,2061
2758,,-111.90621,33.42921,,,,-1
2759,,-111.92302,33.40029,,,,2062
2760,,-111.92487,33.40029,,,,2063
2761,,-111.92396,33.40029,,,,2064
2762,,-111.89876,33.42926,,,,-1
2763,,-111.92917,33.43875,,,,2065
2764,,-111.89533,33.42929,,,,-1
2765,,-111.93075,33.43968,,,,2066
2766,,-111.90908,33.42918,,,,-1
2767,,-111.89362,33.42929,,,,-1
2768,,-111.90904,33.42739,,,,-1
2769,,-111.89185,33.42931,,,,-1
2770,,-111.89026,33.42922,,,,-1
2771,,-111.90903,33.42086,,,,2067
2772,,-111.90908,33.41953,,,,-1
2773,,-111.96968,33.42881,,,,2068
2774,,-111.9091,33.41819,,,,2069
2775,,-111.94943,33.42191,,,,-1
2776,,-111.9091,33.41748,,,,2070
2777,,-111.90911,33.41684,,,,2071
2778,,-111.90912,33.41615,,,,2072
2779,,-111.90912,33.40535,,,,2073
2780,,-111.90913,33.40298,,,,2074
2781,,-111.90913,33.4014,,,,2075
