name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,geometry,TMC
,10200,2293,2561,,,194.2542499988637,2,2398.0,56.3269,3,,"LINESTRING (-111.93065 33.41466,-111.93051 33.41467,-111.92983 33.41467,-111.92915 33.41467,-111.92856 33.41468)",
,10203a,2294,2804,,,12.172640353427852,1,699.0,56.3269,7,,"LINESTRING (-111.95519 33.40016,-111.95532 33.40016)",
,10203b,2804,2294,,,12.172640353427852,1,699.0,56.3269,7,,"LINESTRING (-111.95532 33.40009,-111.95519 33.40009)",
,10207,2294,2314,,,403.4156585219589,1,699.0,46.67086,6,,"LINESTRING (-111.95519 33.40013,-111.95519 33.40081,-111.95519 33.40137,-111.95519 33.40155,-111.95519 33.40169,-111.95519 33.40222,-111.95519 33.40271,-111.95519 33.40284,-111.95519 33.40376)",
,10208,2295,2979,,,101.10363406112175,2,2398.0,56.3269,3,,"LINESTRING (-111.92629 33.41469,-111.92611 33.4147,-111.92608 33.4147,-111.92536 33.4147,-111.92521 33.41471)",
,10211a,2295,3185,,,201.02414109779133,4,4796.0,56.3269,3,,"LINESTRING (-111.92639 33.41469,-111.92639 33.41461,-111.92639 33.41429,-111.92639 33.41412,-111.92639 33.41409,-111.92639 33.41384,-111.92639 33.41375,-111.92639 33.41371,-111.92639 33.41346,-111.92639 33.41327,-111.92639 33.41313,-111.92639 33.41295,-111.92639 33.41288)",
,10211b,3185,2295,,,200.56569408543632,4,4796.0,56.3269,3,,"LINESTRING (-111.9262 33.41288,-111.9262 33.41295,-111.9262 33.41313,-111.9262 33.41327,-111.9262 33.41346,-111.9262 33.41371,-111.9262 33.41375,-111.9262 33.41384,-111.9262 33.41409,-111.9262 33.41412,-111.9262 33.41429,-111.9262 33.41461,-111.9262 33.41469)",
,10213,2296,1408,,,20.700394784795822,1,799.0,46.67086,5,,"LINESTRING (-111.92045 33.41471,-111.92039 33.41489)",
,10214a,2296,2970,,,202.2644120052979,1,699.0,46.67086,6,,"LINESTRING (-111.92049 33.41471,-111.92049 33.41462,-111.92048 33.41441,-111.92047 33.41366,-111.92047 33.41335,-111.92047 33.41288)",
,10214b,2970,2296,,,202.2644660225796,1,699.0,46.67086,6,,"LINESTRING (-111.92039 33.41288,-111.9204 33.41335,-111.9204 33.41366,-111.92041 33.41441,-111.92041 33.41462,-111.92041 33.41471)",
,10216,2296,2297,,,255.9130707834884,3,3597.0,56.3269,3,,"LINESTRING (-111.92045 33.41471,-111.9202 33.41468,-111.92005 33.41467,-111.91993 33.41466,-111.91916 33.41466,-111.9191 33.41466,-111.91882 33.41466,-111.91878 33.41466,-111.91871 33.41466,-111.91865 33.41466,-111.91812 33.41466,-111.91779 33.41465,-111.9177 33.41464)",
,10217,2297,2298,,,53.93450694661419,2,2398.0,56.3269,3,,"LINESTRING (-111.9177 33.41464,-111.91758 33.41462,-111.91736 33.41461,-111.91712 33.4146)",
,10222,2298,2300,,,265.8722037179211,2,2398.0,56.3269,3,,"LINESTRING (-111.91712 33.4146,-111.9169 33.41462,-111.91663 33.41465,-111.91601 33.41468,-111.91591 33.41468,-111.91588 33.41468,-111.91514 33.41468,-111.91504 33.41468,-111.91498 33.41468,-111.91475 33.41468,-111.91458 33.41468,-111.91427 33.41468)",
,10227a,2299,2323,,,66.32387349232583,2,1598.0,48.2802,5,,"LINESTRING (-111.95225 33.41601,-111.95224 33.41577,-111.95224 33.41558,-111.95224 33.41542)",
,10227b,2323,2299,,,66.409570275556,2,1598.0,48.2802,5,,"LINESTRING (-111.95213 33.41542,-111.95213 33.41558,-111.95213 33.41577,-111.95213 33.41602)",
,10229a,2300,3282,,,124.22981072566708,1,699.0,46.67086,6,,"LINESTRING (-111.9143 33.41468,-111.9143 33.41419,-111.9143 33.41406,-111.91429 33.41356)",
,10229b,3282,2300,,,124.23051270362423,1,699.0,46.67086,6,,"LINESTRING (-111.91422 33.41356,-111.91422 33.41406,-111.91422 33.41419,-111.91423 33.41468)",
,10231,2300,2302,,,166.5050155365831,3,3597.0,56.3269,3,,"LINESTRING (-111.91427 33.41468,-111.91364 33.41468,-111.91338 33.41468,-111.91332 33.41468,-111.91259 33.41467,-111.91248 33.41468)",
,10234,2301,206,,,52.10024011238917,1,699.0,40.2335,6,,"LINESTRING (-111.99079 33.39312,-111.99079 33.39307,-111.99079 33.3929,-111.99079 33.39286,-111.99078 33.39277,-111.99074 33.39266)",
,10235,2302,2303,,,12.664478028974258,2,2398.0,56.3269,3,,"LINESTRING (-111.91248 33.41468,-111.91234 33.41468)",
,10242,2303,788,,,164.51270247706955,3,3597.0,56.3269,3,,"LINESTRING (-111.91234 33.41468,-111.91225 33.41468,-111.91163 33.41469,-111.91118 33.4147,-111.91112 33.4147,-111.91077 33.4147,-111.91059 33.4147,-111.91057 33.4147)",
,10249,2305,2307,,,499.0098747912303,3,3597.0,62.76426,3,,"LINESTRING (-111.90157 33.41467,-111.90145 33.41468,-111.90086 33.4147,-111.90062 33.4147,-111.90049 33.4147,-111.90032 33.4147,-111.89976 33.4147,-111.89823 33.4147,-111.89746 33.4147,-111.89717 33.41469,-111.89714 33.41469,-111.89632 33.41468,-111.89621 33.41469)",
,10258,2307,2151,,,395.9212090447374,3,3597.0,62.76426,3,,"LINESTRING (-111.89621 33.41469,-111.89609 33.41469,-111.89599 33.41469,-111.89524 33.4147,-111.89522 33.4147,-111.8948 33.4147,-111.89426 33.4147,-111.89411 33.4147,-111.89376 33.41471,-111.89365 33.41471,-111.89304 33.41469,-111.89302 33.41468,-111.89248 33.41468,-111.89243 33.41468,-111.89207 33.41469,-111.89195 33.41468)",
,10259,3342,1185,,,38.35800208656926,1,699.0,46.67086,6,,"LINESTRING (-111.9447 33.42547,-111.94484 33.42549,-111.94498 33.42549,-111.9451 33.42547)",
,10260a,2309,2311,,,49.19381161377926,4,4796.0,56.3269,3,,"LINESTRING (-111.92618 33.40949,-111.92619 33.40985,-111.92619 33.40993)",
,10260b,2311,2309,,,49.102535908109296,4,4796.0,56.3269,3,,"LINESTRING (-111.92637 33.40993,-111.92637 33.40985,-111.92637 33.40949)",
,10264a,2310,2810,,,38.03029199224272,1,699.0,40.2335,6,,"LINESTRING (-111.95541 33.42553,-111.95571 33.42553,-111.95582 33.42553)",
,10264b,2810,2310,,,38.035585310386296,1,699.0,40.2335,6,,"LINESTRING (-111.95582 33.42547,-111.95571 33.42547,-111.95541 33.42547)",
,10266,2310,2312,,,27.799121144209526,1,699.0,46.67086,6,,"LINESTRING (-111.95541 33.4255,-111.95532 33.42548,-111.9552 33.42548,-111.95512 33.4255)",
,10267a,2311,2315,,,18.219590744712338,4,4796.0,56.3269,3,,"LINESTRING (-111.92619 33.40993,-111.92619 33.41003,-111.92619 33.41005,-111.92619 33.4101)",
,10267b,2315,2311,,,18.190992166123856,4,4796.0,56.3269,3,,"LINESTRING (-111.92638 33.41009,-111.92638 33.41005,-111.92638 33.41003,-111.92637 33.40993)",
,10271,2311,1412,,,29.493378483086786,1,699.0,46.67086,6,,"LINESTRING (-111.92628 33.40993,-111.9263 33.40989,-111.92636 33.40983,-111.9264 33.40979,-111.9265 33.40975)",
,10274,2312,2310,,,27.94560214936984,1,699.0,46.67086,6,,"LINESTRING (-111.95512 33.4255,-111.9552 33.42552,-111.95532 33.42552,-111.95541 33.4255)",
,10275,2313,553,,,407.10870001820695,5,8995.0,104.6071,1,,"LINESTRING (-111.90195 33.38558,-111.89757 33.38561)",
,10276a,2314,2802,,,12.50713070961282,1,699.0,46.67086,7,,"LINESTRING (-111.95519 33.4038,-111.95532 33.4038)",
,10276b,2802,2314,,,12.50713070961282,1,699.0,46.67086,7,,"LINESTRING (-111.95532 33.40373,-111.95519 33.40373)",
,10278a,2314,2685,,,281.9490098862865,1,699.0,46.67086,7,,"LINESTRING (-111.95519 33.40373,-111.95512 33.40373,-111.95506 33.40373,-111.95501 33.40373,-111.9543 33.40373,-111.95395 33.40373,-111.95385 33.40373,-111.95372 33.40373,-111.95331 33.40372,-111.95316 33.40372,-111.95283 33.40372,-111.95216 33.40372)",
,10278b,2685,2314,,,281.97640664054256,1,699.0,46.67086,7,,"LINESTRING (-111.95216 33.40378,-111.95283 33.40378,-111.95316 33.40379,-111.95331 33.40379,-111.95372 33.40379,-111.95385 33.40379,-111.95395 33.40379,-111.9543 33.40379,-111.95501 33.4038,-111.95506 33.4038,-111.95512 33.4038,-111.95519 33.4038)",
,10280,2314,2642,,,405.2685757630853,1,699.0,46.67086,6,,"LINESTRING (-111.95519 33.40376,-111.95519 33.40434,-111.95519 33.40454,-111.95519 33.40504,-111.95519 33.40548,-111.95519 33.40565,-111.9552 33.40594,-111.9552 33.40697,-111.9552 33.40697,-111.9552 33.40728,-111.95521 33.40731,-111.95522 33.40735,-111.95524 33.40737,-111.95527 33.4074)",
,10281a,2315,2316,,,6.541600324454079,4,4796.0,56.3269,3,,"LINESTRING (-111.92619 33.4101,-111.92619 33.41015)",
,10281b,2316,2315,,,6.541600324454079,4,4796.0,56.3269,3,,"LINESTRING (-111.92638 33.41015,-111.92638 33.41009)",
,10285,2315,1143,,,47.33971393536629,2,1598.0,46.67086,5,,"LINESTRING (-111.92628 33.41009,-111.92612 33.4101,-111.92581 33.4101,-111.92579 33.41013)",
,10288a,2316,3185,,,302.63834324448885,4,4796.0,56.3269,3,,"LINESTRING (-111.92619 33.41015,-111.92619 33.41021,-111.92619 33.41051,-111.9262 33.4108,-111.9262 33.41095,-111.9262 33.41109,-111.9262 33.41118,-111.9262 33.4123,-111.9262 33.41246,-111.9262 33.4125,-111.9262 33.41278,-111.9262 33.41279,-111.9262 33.41288)",
,10288b,3185,2316,,,302.4701007274613,4,4796.0,56.3269,3,,"LINESTRING (-111.92639 33.41288,-111.92639 33.41279,-111.92639 33.41278,-111.92639 33.4125,-111.92639 33.41246,-111.92639 33.4123,-111.92639 33.41118,-111.92639 33.41109,-111.92639 33.41095,-111.92639 33.4108,-111.92638 33.41051,-111.92638 33.4102,-111.92638 33.41015)",
,10293a,2318,2320,,,17.262195102550844,3,2997.0,64.3736,4,,"LINESTRING (-111.96076 33.41542,-111.96076 33.41558)",
,10293b,2320,2318,,,17.262195102550844,3,2997.0,64.3736,4,,"LINESTRING (-111.96091 33.41558,-111.96091 33.41542)",
,10299a,2319,3213,,,9.923087898482876,1,699.0,46.67086,6,,"LINESTRING (-111.93818 33.42199,-111.93818 33.4219)",
,10299b,3213,2319,,,9.923087898482876,1,699.0,46.67086,6,,"LINESTRING (-111.93811 33.4219,-111.93811 33.42199)",
,10303,2319,169,,,162.8328175325214,3,2997.0,56.3269,4,,"LINESTRING (-111.93815 33.42199,-111.93825 33.42199,-111.9389 33.42198,-111.93893 33.42198,-111.93902 33.42198,-111.93933 33.42198,-111.93939 33.42198,-111.93986 33.42198,-111.9399 33.42198)",
,10306a,2320,3216,,,779.0913398532498,1,699.0,46.67086,7,,"LINESTRING (-111.96084 33.41561,-111.96147 33.41561,-111.96182 33.4156,-111.96186 33.4156,-111.96209 33.4156,-111.96239 33.4156,-111.96257 33.4156,-111.96324 33.4156,-111.96349 33.4156,-111.96431 33.41559,-111.96437 33.41559,-111.96486 33.41559,-111.96512 33.41559,-111.96529 33.41559,-111.96539 33.41559,-111.9658 33.41559,-111.96611 33.41558,-111.96626 33.41558,-111.96676 33.41558,-111.96687 33.41555,-111.96693 33.41546,-111.96692 33.41495,-111.96692 33.41484,-111.96692 33.41472,-111.96692 33.4139,-111.96693 33.4136)",
,10306b,3216,2320,,,767.8404963839184,1,699.0,46.67086,7,,"LINESTRING (-111.96685 33.4136,-111.96685 33.4139,-111.96684 33.41472,-111.96684 33.41484,-111.96685 33.41495,-111.96686 33.41544,-111.96682 33.4155,-111.96675 33.41552,-111.96626 33.41552,-111.96611 33.41552,-111.9658 33.41552,-111.96539 33.41552,-111.96529 33.41552,-111.96512 33.41553,-111.96485 33.41553,-111.96437 33.41553,-111.96431 33.41553,-111.96349 33.41553,-111.96323 33.41553,-111.96257 33.41554,-111.96239 33.41554,-111.96209 33.41554,-111.96186 33.41554,-111.96182 33.41554,-111.96147 33.41554,-111.96084 33.41555)",
,10308a,2320,2736,,,61.910338857705305,3,2997.0,64.3736,4,,"LINESTRING (-111.96076 33.41558,-111.96076 33.41579,-111.96077 33.41614)",
,10308b,2736,2320,,,61.93358470102319,3,2997.0,64.3736,4,,"LINESTRING (-111.96092 33.41614,-111.96091 33.41579,-111.96091 33.41558)",
,10314a,2321,2560,,,65.814265884202,1,699.0,40.2335,6,,"LINESTRING (-111.88375 33.3827,-111.88429 33.38255,-111.88443 33.38254)",
,10314b,2560,2321,,,67.41716162161532,1,699.0,40.2335,6,,"LINESTRING (-111.88442 33.38248,-111.88427 33.38249,-111.88373 33.38264)",
,10316a,2322,2323,,,400.905072767798,1,699.0,46.67086,6,,"LINESTRING (-111.9565 33.4154,-111.95612 33.4154,-111.95469 33.41539,-111.95318 33.41539,-111.95219 33.41538)",
,10316b,2323,2322,,,400.88840465760086,1,699.0,46.67086,6,,"LINESTRING (-111.95219 33.41545,-111.95318 33.41545,-111.95469 33.41546,-111.95612 33.41546,-111.9565 33.41546)",
,10340a,2326,2806,,,13.302758673123947,1,699.0,46.67086,6,,"LINESTRING (-111.9499 33.41164,-111.9498 33.41155)",
,10340b,2806,2326,,,13.302758673123947,1,699.0,46.67086,6,,"LINESTRING (-111.94974 33.4116,-111.94984 33.41168)",
,10346a,2327,2415,,,192.1895941629575,1,699.0,46.67086,6,,"LINESTRING (-111.9907 33.38133,-111.98863 33.38134)",
,10346b,2415,2327,,,192.1895941629575,1,699.0,46.67086,6,,"LINESTRING (-111.98863 33.38141,-111.9907 33.38139)",
,10348a,2328,2806,,,20.49859195860241,1,699.0,46.67086,6,,"LINESTRING (-111.9499 33.41142,-111.94974 33.41155)",
,10348b,2806,2328,,,20.49859195860241,1,699.0,46.67086,6,,"LINESTRING (-111.9498 33.4116,-111.94995 33.41146)",
,10350,2329,1248,,,38.04957804027502,3,2997.0,64.3736,4,,"LINESTRING (-111.89398 33.42205,-111.89358 33.42196)",
,10357a,2330,2336,,,360.30046108711696,1,699.0,46.67086,6,,"LINESTRING (-111.92359 33.38002,-111.92365 33.37994,-111.92365 33.37994,-111.92383 33.37993,-111.9241 33.37994,-111.92427 33.37994,-111.92484 33.37992,-111.92517 33.37979,-111.92518 33.37976,-111.92518 33.37975,-111.92519 33.3796,-111.92518 33.37932,-111.92508 33.37926,-111.92493 33.37925,-111.92434 33.37923,-111.92428 33.37922,-111.92357 33.37924)",
,10357b,2336,2330,,,344.4690161979836,1,699.0,46.67086,6,,"LINESTRING (-111.92357 33.3793,-111.92427 33.37929,-111.92433 33.37929,-111.92492 33.37931,-111.92505 33.37932,-111.92511 33.37935,-111.92511 33.3796,-111.92511 33.37974,-111.92511 33.37975,-111.92511 33.37975,-111.92482 33.37986,-111.92426 33.37988,-111.9241 33.37988,-111.92383 33.37987,-111.92361 33.37988,-111.92359 33.37991,-111.92353 33.37998)",
,10361,2331,2937,,,152.17283285685136,2,1998.0,62.76426,4,,"LINESTRING (-111.89197 33.42101,-111.89198 33.4207,-111.89198 33.42046,-111.89198 33.41996,-111.89198 33.41964)",
,10362,2331,1755,,,496.81214852785047,1,1799.0,94.95106,1,,"LINESTRING (-111.89197 33.42101,-111.89189 33.42064,-111.89182 33.41997,-111.89177 33.41941,-111.89172 33.41891,-111.89171 33.41886,-111.89166 33.41831,-111.89165 33.41809,-111.89159 33.41726,-111.89159 33.41696,-111.89149 33.41655)",
,10363,2332,36,,,697.9860599509423,2,3598.0,72.4203,1,,"LINESTRING (-111.97087 33.4379,-111.97133 33.43775,-111.97183 33.4376,-111.9723 33.43748,-111.97275 33.4374,-111.97311 33.43737,-111.97822 33.43673)",
,10364,2332,727,,,1208.4951610500964,1,1799.0,94.95106,1,,"LINESTRING (-111.97087 33.4379,-111.97195 33.43762,-111.97244 33.43753,-111.97277 33.43751,-111.97309 33.43748,-111.97341 33.43748,-111.97369 33.4375,-111.97398 33.43753,-111.97421 33.43757,-111.97441 33.43761,-111.97479 33.43771,-111.97513 33.43782,-111.97546 33.43795,-111.97612 33.43819,-111.97636 33.43827,-111.97659 33.43834,-111.97674 33.43837,-111.97691 33.43839,-111.97709 33.4384,-111.97728 33.4384,-111.97749 33.43839,-111.97774 33.43834,-111.97802 33.43826,-111.97821 33.43817,-111.97839 33.43808,-111.97854 33.43798,-111.9787 33.43786,-111.97883 33.43773,-111.97894 33.4376,-111.97909 33.43739,-111.97919 33.43713,-111.97924 33.43694,-111.97928 33.43671,-111.97927 33.43655,-111.97925 33.43639,-111.9792 33.43619,-111.97912 33.43585,-111.97903 33.43548,-111.97893 33.43511,-111.97884 33.43462,-111.97874 33.43405)",
,10367,2333,2860,,,44.347347825032514,1,799.0,48.2802,5,,"LINESTRING (-111.95217 33.40869,-111.9522 33.40852,-111.9522 33.40829)",
,10368,2334,865,,,474.83801744404855,4,7196.0,104.6071,1,,"LINESTRING (-111.96754 33.38889,-111.96743 33.39251,-111.96738 33.39317)",
,10369a,2335,2337,,,124.33796625019826,1,699.0,46.67086,6,,"LINESTRING (-111.95218 33.41245,-111.9528 33.41245,-111.95286 33.41245,-111.95291 33.41244,-111.95296 33.41243,-111.95301 33.41241,-111.95344 33.4122)",
,10369b,2337,2335,,,120.64133751178258,1,699.0,46.67086,6,,"LINESTRING (-111.9534 33.41214,-111.95297 33.41235,-111.95293 33.41237,-111.95289 33.41238,-111.95285 33.41239,-111.9528 33.41239,-111.95218 33.41239)",
,10377a,2336,3156,,,77.33256262227988,1,699.0,46.67086,6,,"LINESTRING (-111.92357 33.37924,-111.92351 33.37924,-111.92281 33.37926,-111.92273 33.37926)",
,10377b,3156,2336,,,77.32239320716066,1,699.0,46.67086,6,,"LINESTRING (-111.92274 33.37932,-111.92281 33.37932,-111.92351 33.3793,-111.92357 33.3793)",
,10383a,2337,2338,,,103.42194249552773,1,699.0,46.67086,6,,"LINESTRING (-111.95344 33.4122,-111.9544 33.41173)",
,10383b,2338,2337,,,103.42194249552773,1,699.0,46.67086,6,,"LINESTRING (-111.95436 33.41167,-111.9534 33.41214)",
,10391a,2338,2343,,,160.53240035847384,1,699.0,46.67086,6,,"LINESTRING (-111.9544 33.41173,-111.95491 33.41148,-111.95496 33.41146,-111.95501 33.41145,-111.95505 33.41144,-111.9551 33.41144,-111.95604 33.41144)",
,10391b,2343,2338,,,164.21569791194887,1,699.0,46.67086,6,,"LINESTRING (-111.95604 33.41137,-111.9551 33.41138,-111.95504 33.41138,-111.95499 33.41138,-111.95493 33.4114,-111.95488 33.41142,-111.95436 33.41167)",
,10393a,2338,2798,,,122.02899901008449,1,699.0,46.67086,6,,"LINESTRING (-111.95441 33.41168,-111.9542 33.41136,-111.95406 33.41116,-111.95404 33.41112,-111.95402 33.41109,-111.95402 33.41105,-111.95402 33.41102,-111.95401 33.41067)",
,10393b,2798,2338,,,125.64578913681044,1,699.0,46.67086,6,,"LINESTRING (-111.95394 33.41067,-111.95394 33.41102,-111.95394 33.41106,-111.95395 33.4111,-111.95397 33.41114,-111.95399 33.41119,-111.95413 33.4114,-111.95435 33.41172)",
,10395,2339,1724,,,12.261646413432183,4,3996.0,64.3736,4,,"LINESTRING (-111.92687 33.38238,-111.92692 33.38228)",
,10396a,2340,2925,,,9.867483381180186,1,699.0,46.67086,6,,"LINESTRING (-111.92158 33.38055,-111.92164 33.38048)",
,10396b,2925,2340,,,9.867483381180186,1,699.0,46.67086,6,,"LINESTRING (-111.92157 33.38045,-111.92151 33.38052)",
,10398,2340,2859,,,83.56837089625606,1,799.0,56.3269,5,,"LINESTRING (-111.92154 33.38054,-111.92237 33.38084)",
,10399a,2340,2960,,,99.36138036277036,1,699.0,46.67086,6,,"LINESTRING (-111.92151 33.38052,-111.92101 33.38114,-111.92094 33.38124,-111.92092 33.38126)",
,10399b,2960,2340,,,99.25703495187386,1,699.0,46.67086,6,,"LINESTRING (-111.92098 33.3813,-111.921 33.38128,-111.92108 33.38118,-111.92158 33.38055)",
,10407,2342,2355,,,707.4054497950016,7,12593.0,104.6071,1,,"LINESTRING (-111.96728 33.39748,-111.96722 33.39951,-111.96725 33.40138,-111.96743 33.40252,-111.96786 33.4038)",
,10414a,2343,2799,,,80.84871415002696,1,699.0,46.67086,6,,"LINESTRING (-111.95608 33.41141,-111.95608 33.4113,-111.95608 33.41124,-111.95609 33.41118,-111.9561 33.41111,-111.9561 33.41104,-111.9561 33.41094,-111.9561 33.41086,-111.9561 33.41076,-111.95609 33.41068)",
,10414b,2799,2343,,,80.16168445720236,1,699.0,46.67086,6,,"LINESTRING (-111.95601 33.41068,-111.95602 33.41076,-111.95603 33.41086,-111.95603 33.41094,-111.95603 33.41103,-111.95602 33.4111,-111.95602 33.41117,-111.95601 33.41124,-111.956 33.4113,-111.956 33.4114)",
,10416a,2344,2488,,,398.36527559720804,1,699.0,46.67086,6,,"LINESTRING (-111.95649 33.41968,-111.9522 33.41966)",
,10416b,2488,2344,,,398.36527559720804,1,699.0,46.67086,6,,"LINESTRING (-111.9522 33.41973,-111.95649 33.41974)",
,10418a,2344,2489,,,13.492585564775789,1,699.0,40.2335,6,,"LINESTRING (-111.95652 33.41971,-111.95652 33.41959)",
,10418b,2489,2344,,,13.492585564775789,1,699.0,40.2335,6,,"LINESTRING (-111.95645 33.41959,-111.95645 33.41971)",
,10422a,2345,2740,,,88.2177247489078,1,699.0,46.67086,6,,"LINESTRING (-111.92483 33.39938,-111.92483 33.40017)",
,10422b,2740,2345,,,88.2177247489078,1,699.0,46.67086,6,,"LINESTRING (-111.9249 33.40017,-111.92491 33.39938)",
,10426a,2345,2346,,,90.22779854845447,1,699.0,46.67086,6,,"LINESTRING (-111.92491 33.39938,-111.92491 33.39897,-111.92491 33.39856)",
,10426b,2346,2345,,,90.24260137364503,1,699.0,46.67086,6,,"LINESTRING (-111.92484 33.39856,-111.92483 33.39897,-111.92483 33.39938)",
,10428a,2346,3169,,,134.32933396949812,1,699.0,46.67086,6,,"LINESTRING (-111.92487 33.3986,-111.92632 33.3986)",
,10428b,3169,2346,,,134.32933396949812,1,699.0,46.67086,6,,"LINESTRING (-111.92632 33.39853,-111.92487 33.39853)",
,10432a,2346,2742,,,351.2906344275836,1,699.0,46.67086,6,,"LINESTRING (-111.92487 33.39853,-111.92316 33.39853,-111.92312 33.39853,-111.92307 33.39855,-111.92303 33.39857,-111.923 33.3986,-111.92299 33.39864,-111.92298 33.39868,-111.92298 33.3998,-111.92298 33.40017)",
,10432b,2742,2346,,,340.202726147951,1,699.0,46.67086,6,,"LINESTRING (-111.92306 33.40017,-111.92306 33.3998,-111.92306 33.39868,-111.92306 33.39866,-111.92307 33.39863,-111.92308 33.39861,-111.9231 33.3986,-111.92314 33.3986,-111.92317 33.39859,-111.92487 33.3986)",
,10436,2347,2348,,,32.50543320415042,1,699.0,46.67086,6,,"LINESTRING (-111.9579 33.4255,-111.95779 33.42549,-111.95767 33.42549,-111.95755 33.4255)",
,10439,2348,2347,,,32.81948435173519,1,699.0,46.67086,6,,"LINESTRING (-111.95755 33.4255,-111.95767 33.42552,-111.9578 33.42552,-111.9579 33.4255)",
,10440a,2349,2544,,,19.070041187686314,1,699.0,40.2335,6,,"LINESTRING (-111.95653 33.419,-111.95653 33.41883)",
,10440b,2544,2349,,,19.070041187686314,1,699.0,40.2335,6,,"LINESTRING (-111.95646 33.41883,-111.95646 33.419)",
,10442a,2349,2543,,,398.9803173649524,1,699.0,46.67086,6,,"LINESTRING (-111.95649 33.41897,-111.95575 33.41897,-111.95311 33.41896,-111.9522 33.41896)",
,10442b,2543,2349,,,398.9794548618911,1,699.0,46.67086,6,,"LINESTRING (-111.9522 33.41903,-111.95311 33.41903,-111.95575 33.41903,-111.95649 33.41903)",
,10444a,2349,2489,,,65.28453185964591,1,699.0,40.2335,6,,"LINESTRING (-111.95646 33.419,-111.95645 33.41922,-111.95645 33.41936,-111.95645 33.41959)",
,10444b,2489,2349,,,64.99476580496273,1,699.0,40.2335,6,,"LINESTRING (-111.95652 33.41959,-111.95652 33.41936,-111.95652 33.41922,-111.95653 33.419)",
,10448,2350,2452,,,33.15420994505796,1,699.0,46.67086,6,,"LINESTRING (-111.95848 33.42551,-111.95857 33.42553,-111.9587 33.42553,-111.95883 33.42551)",
,10449a,2351,2834,,,15.98564386000029,1,699.0,46.67086,6,,"LINESTRING (-111.93293 33.4056,-111.93276 33.40561)",
,10449b,2834,2351,,,15.98564386000029,1,699.0,46.67086,6,,"LINESTRING (-111.93277 33.40567,-111.93294 33.40567)",
,10453a,2351,2833,,,88.58777758094698,1,699.0,46.67086,6,,"LINESTRING (-111.93294 33.40567,-111.93341 33.40567,-111.93389 33.40567)",
,10453b,2833,2351,,,88.58780962216885,1,699.0,46.67086,6,,"LINESTRING (-111.93389 33.4056,-111.93341 33.4056,-111.93294 33.4056)",
,10459a,2352,3035,,,253.47547727896787,1,699.0,46.67086,6,,"LINESTRING (-111.92486 33.39575,-111.92438 33.39575,-111.92383 33.39575,-111.92373 33.39575,-111.92362 33.39574,-111.92352 33.39573,-111.92343 33.39572,-111.92333 33.39569,-111.92323 33.39567,-111.92312 33.39563,-111.92299 33.39558,-111.92287 33.39553,-111.92274 33.3955,-111.9226 33.39545,-111.92249 33.39543,-111.92237 33.3954,-111.92221 33.39537)",
,10459b,3035,2352,,,254.959172624674,1,699.0,46.67086,6,,"LINESTRING (-111.92219 33.39543,-111.92235 33.39546,-111.92247 33.39549,-111.92258 33.39551,-111.92272 33.39555,-111.92284 33.39559,-111.92296 33.39564,-111.92309 33.39569,-111.92321 33.39572,-111.92331 33.39575,-111.92341 33.39578,-111.92351 33.3958,-111.92361 33.39581,-111.92373 33.39582,-111.92383 33.39582,-111.92438 33.39582,-111.92486 33.39582)",
,10461a,2353,2806,,,196.74045289786997,1,699.0,46.67086,6,,"LINESTRING (-111.94786 33.41179,-111.94834 33.41179,-111.94839 33.41179,-111.94844 33.41178,-111.9485 33.41176,-111.94855 33.41174,-111.9486 33.41171,-111.94864 33.41169,-111.94889 33.41148,-111.94892 33.41146,-111.94895 33.41144,-111.94899 33.41143,-111.94903 33.41141,-111.94907 33.41141,-111.94911 33.4114,-111.94915 33.4114,-111.94938 33.4114,-111.94943 33.41141,-111.94947 33.41141,-111.94951 33.41143,-111.94955 33.41144,-111.94959 33.41147,-111.94963 33.4115,-111.94974 33.4116)",
,10461b,2806,2353,,,202.24754253072183,1,699.0,46.67086,6,,"LINESTRING (-111.9498 33.41155,-111.94968 33.41146,-111.94964 33.41142,-111.94959 33.41139,-111.94954 33.41137,-111.94949 33.41135,-111.94944 33.41134,-111.94939 33.41134,-111.94915 33.41134,-111.9491 33.41134,-111.94906 33.41134,-111.94901 33.41135,-111.94896 33.41137,-111.94891 33.41139,-111.94887 33.41141,-111.94884 33.41143,-111.94859 33.41164,-111.94855 33.41166,-111.94851 33.41169,-111.94847 33.4117,-111.94843 33.41172,-111.94838 33.41172,-111.94834 33.41173,-111.94786 33.41172)",
,10465a,2353,2801,,,80.68794834321733,2,1398.0,56.3269,6,,"LINESTRING (-111.94792 33.41176,-111.94792 33.41139,-111.94792 33.4112,-111.94792 33.41103)",
,10465b,2801,2353,,,80.62652988084531,2,1398.0,56.3269,6,,"LINESTRING (-111.9478 33.41103,-111.9478 33.41121,-111.9478 33.41139,-111.94781 33.41176)",
,10467a,2353,3007,,,80.91076084620758,2,1398.0,56.3269,6,,"LINESTRING (-111.94781 33.41176,-111.94781 33.41212,-111.94781 33.41219,-111.94781 33.41249)",
