name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry,main_node_id
,2647,1986,,,residential,0,-111.919992,33.3953411,POINT (-111.919992 33.3953411),
,2648,1987,,,residential,0,-111.9893348,33.3998344,POINT (-111.9893348 33.3998344),
,2649,1988,,,residential,0,-111.9243146,33.4440265,POINT (-111.9243146 33.4440265),
,2650,1989,,,residential,0,-111.9874126,33.3998117,POINT (-111.9874126 33.3998117),
,2651,,,traffic_signals,secondary,0,-111.9090604,33.3851769,POINT (-111.9090604 33.3851769),
,2652,,,,primary,0,-111.9752487,33.421904,POINT (-111.9752487 33.421904),
,2653,1990,,,residential,0,-111.9242519,33.4403388,POINT (-111.9242519 33.4403388),
,2654,1991,,,residential,0,-111.9855305,33.3998182,POINT (-111.9855305 33.3998182),
,2655,1992,,,residential,0,-111.9864642,33.3998153,POINT (-111.9864642 33.3998153),
,2656,1993,,,residential,0,-111.9801376,33.4219627,POINT (-111.9801376 33.4219627),
,2657,1994,,,residential,0,-111.924281,33.4413356,POINT (-111.924281 33.4413356),
,2658,1995,,,residential,0,-111.9845802,33.3998189,POINT (-111.9845802 33.3998189),
,2659,,,,secondary,0,-111.8917414,33.3785452,POINT (-111.8917414 33.3785452),
,2660,1996,,turning_circle,residential,0,-111.9051155,33.4161017,POINT (-111.9051155 33.4161017),
,2661,1997,,,residential,0,-111.9831261,33.3998332,POINT (-111.9831261 33.3998332),
,2662,1998,,,residential,0,-111.9818141,33.3998301,POINT (-111.9818141 33.3998301),
,2663,1999,,,residential,0,-111.9802373,33.3998392,POINT (-111.9802373 33.3998392),
,2664,,,,others,0,-111.8881222,33.4293708,POINT (-111.8881222 33.4293708),
,2665,2000,,,residential,0,-111.9793359,33.3998761,POINT (-111.9793359 33.3998761),
,2666,,,traffic_signals,secondary,0,-111.9783284,33.4000496,POINT (-111.9783284 33.4000496),
,2667,,,,trunk,0,-111.9766122,33.4219784,POINT (-111.9766122 33.4219784),
,2668,,,,motorway,0,-111.9186399,33.3855081,POINT (-111.9186399 33.3855081),
,2669,2001,,turning_circle,residential,0,-111.8967939,33.4029336,POINT (-111.8967939 33.4029336),
,2670,,,,trunk,0,-111.9784311,33.4219663,POINT (-111.9784311 33.4219663),
,2671,,,,trunk,0,-111.9767514,33.421825,POINT (-111.9767514 33.421825),
,2672,2002,,turning_circle,residential,0,-111.8971029,33.39551,POINT (-111.8971029 33.39551),
,2673,,,,motorway,0,-111.9788885,33.4219632,POINT (-111.9788885 33.4219632),
,2674,2003,,,residential,0,-111.8971716,33.3950514,POINT (-111.8971716 33.3950514),
,2675,2004,,turning_circle,residential,0,-111.9649204,33.4435469,POINT (-111.9649204 33.4435469),
,2676,2005,,,residential,0,-111.9290847,33.4437326,POINT (-111.9290847 33.4437326),
,2677,2006,,,residential,0,-111.9478595,33.4105608,POINT (-111.9478595 33.4105608),
,2678,2007,,,residential,0,-111.9493385,33.4105679,POINT (-111.9493385 33.4105679),
,2679,2008,,,residential,0,-111.9540746,33.409873,POINT (-111.9540746 33.409873),
,2680,2009,,,residential,0,-111.9190274,33.444033,POINT (-111.9190274 33.444033),
,2681,,,motorway_junction,motorway,0,-111.8914423,33.4402492,POINT (-111.8914423 33.4402492),
,2682,2010,,,residential,0,-111.9558131,33.4099707,POINT (-111.9558131 33.4099707),
,2683,2011,,,residential,0,-111.9478585,33.410258,POINT (-111.9478585 33.410258),
,2684,2012,,turning_circle,residential,0,-111.916816,33.4440366,POINT (-111.916816 33.4440366),
,2685,,,,tertiary,0,-111.9521575,33.4037502,POINT (-111.9521575 33.4037502),
,2686,2013,,,residential,0,-111.9234443,33.3810971,POINT (-111.9234443 33.3810971),
,2687,,,,motorway,0,-111.9658596,33.4395964,POINT (-111.9658596 33.4395964),
,2688,,,traffic_signals,secondary,0,-111.9205423,33.3783229,POINT (-111.9205423 33.3783229),
,2689,,,,primary,0,-111.9807701,33.4218135,POINT (-111.9807701 33.4218135),
,2690,,,motorway_junction,motorway,0,-111.9590489,33.4374343,POINT (-111.9590489 33.4374343),
,2691,2014,,,residential,0,-111.9138914,33.4169249,POINT (-111.9138914 33.4169249),
,2692,2015,,stop,residential,0,-111.9128676,33.41707,POINT (-111.9128676 33.41707),
,2693,2016,,stop,residential,0,-111.911792,33.4170678,POINT (-111.911792 33.4170678),
,2694,2017,,,residential,0,-111.8961967,33.4158077,POINT (-111.8961967 33.4158077),
,2695,,,motorway_junction,motorway,0,-111.9630234,33.4391639,POINT (-111.9630234 33.4391639),
,2696,2018,,,residential,0,-111.9294043,33.4166443,POINT (-111.9294043 33.4166443),
,2697,2019,,,residential,0,-111.920587,33.4167118,POINT (-111.920587 33.4167118),
,2698,2020,,,residential,0,-111.9187765,33.4166821,POINT (-111.9187765 33.4166821),
,2699,2021,,,residential,0,-111.9177293,33.4166715,POINT (-111.9177293 33.4166715),
,2700,2022,,,residential,0,-111.9073356,33.4168555,POINT (-111.9073356 33.4168555),
,2701,,,traffic_signals,motorway,0,-111.9781001,33.4219649,POINT (-111.9781001 33.4219649),
,2702,2023,,,residential,0,-111.9274078,33.4026889,POINT (-111.9274078 33.4026889),
,2703,,,motorway_junction,motorway,0,-111.971116,33.4374522,POINT (-111.971116 33.4374522),
,2704,2024,,,residential,0,-111.9373298,33.4021229,POINT (-111.9373298 33.4021229),
,2705,,,,secondary,0,-111.8919773,33.4065074,POINT (-111.8919773 33.4065074),
,2706,,,,secondary,0,-111.8903406,33.4065218,POINT (-111.8903406 33.4065218),
,2707,2025,,,residential,0,-111.9762427,33.4219807,POINT (-111.9762427 33.4219807),
,2708,,,,primary,0,-111.9754363,33.4219414,POINT (-111.9754363 33.4219414),
,2709,,,,trunk,0,-111.9773596,33.4218192,POINT (-111.9773596 33.4218192),
,2710,,,,tertiary,0,-111.934994,33.389196,POINT (-111.934994 33.389196),
,2711,,,traffic_signals,primary,0,-111.9434638,33.4376481,POINT (-111.9434638 33.4376481),
,2712,,,traffic_signals,primary,0,-111.9434237,33.4374986,POINT (-111.9434237 33.4374986),
,2713,2026,,,residential,0,-111.9696393,33.4264307,POINT (-111.9696393 33.4264307),
,2714,2027,,,residential,0,-111.9366746,33.4232058,POINT (-111.9366746 33.4232058),
,2715,2028,,,residential,0,-111.9500709,33.4262682,POINT (-111.9500709 33.4262682),
,2716,,,,trunk,0,-111.9777832,33.4218233,POINT (-111.9777832 33.4218233),
,2717,,,,tertiary,0,-111.9349831,33.3900298,POINT (-111.9349831 33.3900298),
,2718,2029,,traffic_signals,residential,0,-111.9400776,33.4264624,POINT (-111.9400776 33.4264624),
,2719,2030,,,residential,0,-111.8829397,33.4257461,POINT (-111.8829397 33.4257461),
,2720,2031,,,residential,0,-111.9395535,33.3909718,POINT (-111.9395535 33.3909718),
,2721,2032,,turning_circle,residential,0,-111.9062045,33.4179927,POINT (-111.9062045 33.4179927),
,2722,2033,,,residential,0,-111.9062045,33.4175059,POINT (-111.9062045 33.4175059),
,2723,2034,,,residential,0,-111.9608878,33.3887142,POINT (-111.9608878 33.3887142),
,2724,2035,,,residential,0,-111.9607677,33.3943039,POINT (-111.9607677 33.3943039),
,2725,2036,,,residential,0,-111.9426484,33.3993056,POINT (-111.9426484 33.3993056),
,2726,,,traffic_signals,secondary,0,-111.9607866,33.396494,POINT (-111.9607866 33.396494),
,2727,2037,,,residential,0,-111.9426364,33.3968802,POINT (-111.9426364 33.3968802),
,2728,,,,secondary,0,-111.9607934,33.405561,POINT (-111.9607934 33.405561),
,2729,2038,,turning_circle,residential,0,-111.9426364,33.3949024,POINT (-111.9426364 33.3949024),
,2730,2039,,,residential,0,-111.9607937,33.4094286,POINT (-111.9607937 33.4094286),
,2731,2040,,,residential,0,-111.9608082,33.4114862,POINT (-111.9608082 33.4114862),
,2732,2041,,,residential,0,-111.9608169,33.4123325,POINT (-111.9608169 33.4123325),
,2733,,,,primary,0,-111.9509006,33.4219124,POINT (-111.9509006 33.4219124),
,2734,2042,,,residential,0,-111.9566763,33.4264391,POINT (-111.9566763 33.4264391),
,2735,2043,,,residential,0,-111.9609705,33.4264483,POINT (-111.9609705 33.4264483),
,2736,2044,,,residential,0,-111.9608421,33.4161359,POINT (-111.9608421 33.4161359),
,2737,2045,,,residential,0,-111.9608527,33.417275,POINT (-111.9608527 33.417275),
,2738,,,,secondary,0,-111.9608585,33.4176195,POINT (-111.9608585 33.4176195),
,2739,2046,,,residential,0,-111.960859,33.4180588,POINT (-111.960859 33.4180588),
,2740,2047,,,residential,0,-111.9248669,33.4001744,POINT (-111.9248669 33.4001744),
,2741,,,,secondary,0,-111.9608792,33.4196035,POINT (-111.9608792 33.4196035),
,2742,2048,,,residential,0,-111.9230193,33.400173,POINT (-111.9230193 33.400173),
,2743,2049,,,residential,0,-111.9211176,33.4001679,POINT (-111.9211176 33.4001679),
,2744,,,traffic_signals,primary,0,-111.9609172,33.4219437,POINT (-111.9609172 33.4219437),
,2745,2050,,,residential,0,-111.9193967,33.4001674,POINT (-111.9193967 33.4001674),
,2746,2051,,,residential,0,-111.9185295,33.4002431,POINT (-111.9185295 33.4002431),
,2747,2052,,,residential,0,-111.9176394,33.4004953,POINT (-111.9176394 33.4004953),
,2748,,,traffic_signals,others,0,-111.9293057,33.4286516,POINT (-111.9293057 33.4286516),
,2749,2053,,,residential,0,-111.9153953,33.401033,POINT (-111.9153953 33.401033),
,2750,2054,,traffic_signals,residential,0,-111.9609772,33.4256186,POINT (-111.9609772 33.4256186),
,2751,2055,,,residential,0,-111.9802402,33.4085682,POINT (-111.9802402 33.4085682),
,2752,2056,,,residential,0,-111.9154059,33.4011492,POINT (-111.9154059 33.4011492),
,2753,2057,,,residential,0,-111.9176873,33.4006014,POINT (-111.9176873 33.4006014),
,2754,2058,,,residential,0,-111.9185633,33.4003521,POINT (-111.9185633 33.4003521),
,2755,2059,,,residential,0,-111.9193974,33.4002822,POINT (-111.9193974 33.4002822),
,2756,2060,,,residential,0,-111.9211176,33.4002847,POINT (-111.9211176 33.4002847),
,2757,2061,,,residential,0,-111.9220403,33.4002852,POINT (-111.9220403 33.4002852),
,2758,,,,others,0,-111.9062142,33.4292065,POINT (-111.9062142 33.4292065),
,2759,2062,,,residential,0,-111.9230193,33.4002883,POINT (-111.9230193 33.4002883),
,2760,2063,,,residential,0,-111.9248663,33.4002895,POINT (-111.9248663 33.4002895),
,2761,2064,,,residential,0,-111.9239611,33.4002869,POINT (-111.9239611 33.4002869),
,2762,,,,others,0,-111.8987581,33.4292554,POINT (-111.8987581 33.4292554),
,2763,2065,,,residential,0,-111.9291669,33.4387485,POINT (-111.9291669 33.4387485),
,2764,,,traffic_signals,others,0,-111.895329,33.429294,POINT (-111.895329 33.429294),
,2765,2066,,,residential,0,-111.9307461,33.4396828,POINT (-111.9307461 33.4396828),
,2766,,,traffic_signals,secondary,0,-111.9090831,33.4291849,POINT (-111.9090831 33.4291849),
,2767,,,,others,0,-111.893616,33.4292933,POINT (-111.893616 33.4292933),
,2768,,,,secondary,0,-111.9090423,33.4273929,POINT (-111.9090423 33.4273929),
,2769,,,traffic_signals,secondary,0,-111.8918458,33.4293063,POINT (-111.8918458 33.4293063),
,2770,,,traffic_signals,secondary,0,-111.8902564,33.4292162,POINT (-111.8902564 33.4292162),
,2771,2067,,,residential,0,-111.9090272,33.4208582,POINT (-111.9090272 33.4208582),
,2772,,,,secondary,0,-111.9090775,33.4195301,POINT (-111.9090775 33.4195301),
,2773,2068,,,residential,0,-111.9696805,33.4288063,POINT (-111.9696805 33.4288063),
,2774,2069,,,residential,0,-111.9091033,33.4181939,POINT (-111.9091033 33.4181939),
,2775,,,,primary,0,-111.9494337,33.4219058,POINT (-111.9494337 33.4219058),
,2776,2070,,traffic_signals,residential,0,-111.9091036,33.4174837,POINT (-111.9091036 33.4174837),
,2777,2071,,,residential,0,-111.9091114,33.4168439,POINT (-111.9091114 33.4168439),
,2778,2072,,,residential,0,-111.909117,33.4161544,POINT (-111.909117 33.4161544),
,2779,2073,,,residential,0,-111.909123,33.4053528,POINT (-111.909123 33.4053528),
,2780,2074,,,residential,0,-111.9091279,33.4029846,POINT (-111.9091279 33.4029846),
,2781,2075,,,residential,0,-111.9091313,33.4013951,POINT (-111.9091313 33.4013951),
,2782,2076,,traffic_signals,residential,0,-111.9091371,33.398358,POINT (-111.9091371 33.398358),
,2783,2077,,,residential,0,-111.8930038,33.4184297,POINT (-111.8930038 33.4184297),
,2784,2078,,traffic_signals,residential,0,-111.9091335,33.3965983,POINT (-111.9091335 33.3965983),
,2785,,,traffic_signals,secondary,0,-111.9091394,33.3929473,POINT (-111.9091394 33.3929473),
,2786,2079,,,residential,0,-111.9220363,33.3815398,POINT (-111.9220363 33.3815398),
,2787,2080,,,residential,0,-111.9091562,33.3907189,POINT (-111.9091562 33.3907189),
,2788,2081,,,residential,0,-111.9076465,33.4168535,POINT (-111.9076465 33.4168535),
,2789,2082,,,residential,0,-111.907664,33.4174947,POINT (-111.907664 33.4174947),
,2790,2083,,,residential,0,-111.9091653,33.3896296,POINT (-111.9091653 33.3896296),
,2791,2084,,,residential,0,-111.9091783,33.3876643,POINT (-111.9091783 33.3876643),
,2792,2085,,,residential,0,-111.9092228,33.3827083,POINT (-111.9092228 33.3827083),
,2793,2086,,,residential,0,-111.9092366,33.3818265,POINT (-111.9092366 33.3818265),
,2794,2087,,,residential,0,-111.909247,33.3806481,POINT (-111.909247 33.3806481),
,2795,2088,,turning_circle,residential,0,-111.9548518,33.409251,POINT (-111.9548518 33.409251),
,2796,2089,,turning_circle,residential,0,-111.9560276,33.4092576,POINT (-111.9560276 33.4092576),
,2797,,,traffic_signals,secondary,0,-111.9092667,33.3784234,POINT (-111.9092667 33.3784234),
,2798,2090,,,residential,0,-111.9539756,33.4106689,POINT (-111.9539756 33.4106689),
,2799,2091,,,residential,0,-111.9560519,33.4106805,POINT (-111.9560519 33.4106805),
,2800,2092,,,residential,0,-111.9573016,33.410686,POINT (-111.9573016 33.410686),
,2801,2093,,,residential,0,-111.9478586,33.4110287,POINT (-111.9478586 33.4110287),
,2802,2094,,,residential,0,-111.9553242,33.4037636,POINT (-111.9553242 33.4037636),
,2803,2095,,,residential,0,-111.9607927,33.4097744,POINT (-111.9607927 33.4097744),
,2804,2096,,,residential,0,-111.9553186,33.4001256,POINT (-111.9553186 33.4001256),
,2805,2097,,,residential,0,-111.9785291,33.3901018,POINT (-111.9785291 33.3901018),
,2806,2098,,,residential,0,-111.94977,33.4115734,POINT (-111.94977 33.4115734),
,2807,2099,,turning_circle,residential,0,-111.9558371,33.4266241,POINT (-111.9558371 33.4266241),
,2808,,,,primary,0,-111.9262478,33.4406377,POINT (-111.9262478 33.4406377),
,2809,,,,secondary,0,-111.9273044,33.440219,POINT (-111.9273044 33.440219),
,2810,2100,,,residential,0,-111.955821,33.4255029,POINT (-111.955821 33.4255029),
,2811,,,,primary,0,-111.9262424,33.4405234,POINT (-111.9262424 33.4405234),
,2812,,,,primary,0,-111.926203,33.4395025,POINT (-111.926203 33.4395025),
,2813,2101,,,residential,0,-111.8882374,33.382009,POINT (-111.8882374 33.382009),
,2814,2102,,traffic_signals,residential,0,-111.9366619,33.4219911,POINT (-111.9366619 33.4219911),
,2815,,,,primary,0,-111.926426,33.4403129,POINT (-111.926426 33.4403129),
,2816,2103,,turning_circle,residential,0,-111.8872295,33.3819554,POINT (-111.8872295 33.3819554),
,2817,2104,,,residential,0,-111.9549231,33.4389096,POINT (-111.9549231 33.4389096),
,2818,2105,,,residential,0,-111.9553912,33.3794561,POINT (-111.9553912 33.3794561),
,2819,,,,primary,0,-111.9263708,33.4381489,POINT (-111.9263708 33.4381489),
,2820,,,,primary,0,-111.9264411,33.4412478,POINT (-111.9264411 33.4412478),
,2821,2106,,,residential,0,-111.9552624,33.3801513,POINT (-111.9552624 33.3801513),
,2822,2107,,turning_loop,residential,0,-111.9005755,33.4049532,POINT (-111.9005755 33.4049532),
,2823,,,,primary,0,-111.9262437,33.4402807,POINT (-111.9262437 33.4402807),
,2824,,,motorway_junction,motorway,0,-111.9163787,33.3855287,POINT (-111.9163787 33.3855287),
,2825,,,,primary,0,-111.9263565,33.4402468,POINT (-111.9263565 33.4402468),
,2826,,,traffic_signals,primary,0,-111.9264452,33.4400935,POINT (-111.9264452 33.4400935),
,2827,2108,,,residential,0,-111.9232523,33.4118914,POINT (-111.9232523 33.4118914),
,2828,,,,primary,0,-111.9264441,33.4403193,POINT (-111.9264441 33.4403193),
,2829,,,,primary,0,-111.9263496,33.4402362,POINT (-111.9263496 33.4402362),
,2830,,,crossing,secondary,0,-111.9265233,33.4403456,POINT (-111.9265233 33.4403456),
,2831,,,crossing,secondary,0,-111.9261087,33.4402412,POINT (-111.9261087 33.4402412),
,2832,2109,,,residential,0,-111.9349112,33.4056267,POINT (-111.9349112 33.4056267),
,2833,2110,,,residential,0,-111.933888,33.4056338,POINT (-111.933888 33.4056338),
,2834,2111,,,residential,0,-111.9327636,33.405641,POINT (-111.9327636 33.405641),
,2835,,,,secondary,0,-111.9264442,33.4403111,POINT (-111.9264442 33.4403111),
,2836,,,,primary,0,-111.926444,33.4403468,POINT (-111.926444 33.4403468),
,2837,,,,secondary,0,-111.9264447,33.4402345,POINT (-111.9264447 33.4402345),
,2838,,,,primary,0,-111.9263655,33.4402359,POINT (-111.9263655 33.4402359),
,2839,,,,primary,0,-111.9262301,33.4402838,POINT (-111.9262301 33.4402838),
,2840,,,,secondary,0,-111.9263222,33.4403487,POINT (-111.9263222 33.4403487),
,2841,2112,,,residential,0,-111.93012,33.4058488,POINT (-111.93012 33.4058488),
,2842,,,,primary,0,-111.9263138,33.4403574,POINT (-111.9263138 33.4403574),
,2843,,,,primary,0,-111.9262278,33.4402384,POINT (-111.9262278 33.4402384),
,2844,,,,primary,0,-111.9262297,33.4402755,POINT (-111.9262297 33.4402755),
,2845,,,,secondary,0,-111.9262336,33.4403501,POINT (-111.9262336 33.4403501),
,2846,,,,primary,0,-111.9263079,33.440349,POINT (-111.9263079 33.440349),
,2847,,,,tertiary,0,-111.9267348,33.3823274,POINT (-111.9267348 33.3823274),
,2848,2113,,,residential,0,-111.9366407,33.4212929,POINT (-111.9366407 33.4212929),
,2849,,,,primary,0,-111.9273721,33.4146852,POINT (-111.9273721 33.4146852),
,2850,2114,,turning_circle,residential,0,-111.9339665,33.4183547,POINT (-111.9339665 33.4183547),
,2851,,,,secondary,0,-111.958649,33.4413358,POINT (-111.958649 33.4413358),
,2852,,,,tertiary,0,-111.9349094,33.3984403,POINT (-111.9349094 33.3984403),
,2853,,,,secondary,0,-111.9705236,33.3927981,POINT (-111.9705236 33.3927981),
,2854,,,,tertiary,0,-111.9206891,33.3797044,POINT (-111.9206891 33.3797044),
,2855,,,,tertiary,0,-111.9207829,33.3796623,POINT (-111.9207829 33.3796623),
,2856,,,,secondary,0,-111.965025,33.3928283,POINT (-111.965025 33.3928283),
,2857,2115,,,residential,0,-111.9370673,33.4162376,POINT (-111.9370673 33.4162376),
,2858,2116,,,residential,0,-111.9251018,33.3817863,POINT (-111.9251018 33.3817863),
,2859,2117,,,residential,0,-111.9223668,33.380841,POINT (-111.9223668 33.380841),
,2860,2118,,,residential,0,-111.9522008,33.4082888,POINT (-111.9522008 33.4082888),
,2861,2119,,,residential,0,-111.9521233,33.4083015,POINT (-111.9521233 33.4083015),
,2862,,,traffic_signals,secondary,0,-111.9204364,33.3783238,POINT (-111.9204364 33.3783238),
,2863,2120,,,residential,0,-111.9785291,33.388776,POINT (-111.9785291 33.388776),
,2864,2121,,,residential,0,-111.9296308,33.3962184,POINT (-111.9296308 33.3962184),
,2865,2122,,,residential,0,-111.9117974,33.4161499,POINT (-111.9117974 33.4161499),
,2866,2123,,,residential,0,-111.9296308,33.3954517,POINT (-111.9296308 33.3954517),
,2867,2124,,,residential,0,-111.9869749,33.3880163,POINT (-111.9869749 33.3880163),
,2868,2125,,,residential,0,-111.9106021,33.4034393,POINT (-111.9106021 33.4034393),
,2869,2126,,,residential,0,-111.9861423,33.3880235,POINT (-111.9861423 33.3880235),
,2870,2127,,,motorway,1,-111.9803541,33.4420725,POINT (-111.9803541 33.4420725),
,2871,,,motorway_junction,motorway,0,-111.9798177,33.4401657,POINT (-111.9798177 33.4401657),
,2872,2128,,,residential,0,-111.9274588,33.4220137,POINT (-111.9274588 33.4220137),
,2873,2129,,,residential,1,-111.9373124,33.4163246,POINT (-111.9373124 33.4163246),
,2874,,,motorway_junction,motorway,0,-111.9780647,33.4279819,POINT (-111.9780647 33.4279819),
,2875,2130,,,residential,0,-111.9104749,33.398359,POINT (-111.9104749 33.398359),
,2876,2131,,,residential,0,-111.929686,33.4241011,POINT (-111.929686 33.4241011),
,2877,2132,,,residential,0,-111.9278751,33.4233106,POINT (-111.9278751 33.4233106),
,2878,2133,,,residential,0,-111.9103197,33.3967269,POINT (-111.9103197 33.3967269),
,2879,2134,,,residential,0,-111.9114199,33.3906219,POINT (-111.9114199 33.3906219),
,2880,2135,,,residential,0,-111.9878048,33.3880323,POINT (-111.9878048 33.3880323),
,2881,2136,,turning_circle,residential,0,-111.9568913,33.4099421,POINT (-111.9568913 33.4099421),
,2882,2137,,,residential,0,-111.9106942,33.3875226,POINT (-111.9106942 33.3875226),
,2883,2138,,turning_circle,residential,0,-111.9107114,33.3867414,POINT (-111.9107114 33.3867414),
,2884,2139,,,residential,0,-111.9500188,33.4100731,POINT (-111.9500188 33.4100731),
,2885,,,traffic_signals,motorway,0,-111.9394102,33.3850998,POINT (-111.9394102 33.3850998),
,2886,2140,,,residential,0,-111.9108713,33.3847701,POINT (-111.9108713 33.3847701),
,2887,2141,,turning_circle,residential,0,-111.9108706,33.3833912,POINT (-111.9108706 33.3833912),
,2888,2142,,,residential,0,-111.9451551,33.3964503,POINT (-111.9451551 33.3964503),
,2889,2143,,turning_circle,residential,0,-111.9450499,33.3965656,POINT (-111.9450499 33.3965656),
,2890,2144,,,residential,0,-111.9107983,33.4126007,POINT (-111.9107983 33.4126007),
,2891,2145,,turning_circle,residential,0,-111.8840967,33.3837472,POINT (-111.8840967 33.3837472),
,2892,,,turning_circle,others,0,-111.8831877,33.4109494,POINT (-111.8831877 33.4109494),
,2893,,,motorway_junction,motorway,0,-111.9783408,33.4112796,POINT (-111.9783408 33.4112796),
,2894,,,,primary,0,-111.9493392,33.4448579,POINT (-111.9493392 33.4448579),
,2895,2146,,,residential,0,-111.940029,33.4174558,POINT (-111.940029 33.4174558),
,2896,2147,,,residential,0,-111.9577527,33.4230749,POINT (-111.9577527 33.4230749),
,2897,2148,,,residential,0,-111.9577339,33.4219781,POINT (-111.9577339 33.4219781),
,2898,2149,,,residential,0,-111.9785291,33.3880808,POINT (-111.9785291 33.3880808),
,2899,2150,,,residential,0,-111.9113213,33.3988535,POINT (-111.9113213 33.3988535),
,2900,2151,,,residential,0,-111.9899393,33.3926745,POINT (-111.9899393 33.3926745),
,2901,2152,,,residential,0,-111.8927636,33.418425,POINT (-111.8927636 33.418425),
,2902,2153,,,residential,0,-111.9830945,33.3818395,POINT (-111.9830945 33.3818395),
,2903,2154,,,residential,0,-111.9879705,33.3926888,POINT (-111.9879705 33.3926888),
,2904,2155,,,residential,0,-111.983086,33.3823842,POINT (-111.983086 33.3823842),
,2905,2156,,,residential,0,-111.9085511,33.3827462,POINT (-111.9085511 33.3827462),
,2906,2157,,traffic_signals,residential,0,-111.940028,33.4190552,POINT (-111.940028 33.4190552),
,2907,2158,,,residential,0,-111.9830946,33.3831654,POINT (-111.9830946 33.3831654),
,2908,2159,,,residential,0,-111.9074863,33.3827468,POINT (-111.9074863 33.3827468),
,2909,2160,,,residential,0,-111.9832319,33.3847779,POINT (-111.9832319 33.3847779),
,2910,2161,,,residential,0,-111.9064804,33.3827588,POINT (-111.9064804 33.3827588),
,2911,2162,,,residential,0,-111.9044592,33.3830474,POINT (-111.9044592 33.3830474),
,2912,2163,,,residential,0,-111.9034848,33.3832625,POINT (-111.9034848 33.3832625),
,2913,2164,,,residential,0,-111.9006037,33.3832606,POINT (-111.9006037 33.3832606),
,2914,2165,,,residential,0,-111.899555,33.3832614,POINT (-111.899555 33.3832614),
,2915,2166,,,residential,0,-111.8984907,33.3832614,POINT (-111.8984907 33.3832614),
,2916,2167,,,residential,0,-111.8972869,33.3831006,POINT (-111.8972869 33.3831006),
,2917,2168,,turning_circle,residential,0,-111.9717711,33.4234074,POINT (-111.9717711 33.4234074),
,2918,2169,,,residential,0,-111.9845545,33.3975653,POINT (-111.9845545 33.3975653),
,2919,2170,,,residential,0,-111.8963964,33.3829389,POINT (-111.8963964 33.3829389),
,2920,2171,,turning_circle,residential,0,-111.9846231,33.3972034,POINT (-111.9846231 33.3972034),
,2921,2172,,traffic_signals,residential,0,-111.9400474,33.4204936,POINT (-111.9400474 33.4204936),
,2922,,,,secondary,0,-111.942523,33.429252,POINT (-111.942523 33.429252),
,2923,2173,,,residential,0,-111.8924774,33.3828834,POINT (-111.8924774 33.3828834),
,2924,,,,tertiary,0,-111.9427707,33.4291942,POINT (-111.9427707 33.4291942),
,2925,2174,,,residential,0,-111.921604,33.3804631,POINT (-111.921604 33.3804631),
,2926,2175,,,residential,0,-111.9206974,33.3815494,POINT (-111.9206974 33.3815494),
,2927,2176,,,residential,0,-111.9192308,33.3819098,POINT (-111.9192308 33.3819098),
,2928,2177,,,residential,0,-111.9174093,33.3819204,POINT (-111.9174093 33.3819204),
,2929,2178,,,residential,0,-111.9577408,33.4237902,POINT (-111.9577408 33.4237902),
,2930,2179,,,residential,0,-111.9590661,33.423765,POINT (-111.9590661 33.423765),
,2931,2180,,turning_circle,residential,0,-111.8984907,33.3825662,POINT (-111.8984907 33.3825662),
,2932,2181,,,residential,0,-111.9118404,33.3825742,POINT (-111.9118404 33.3825742),
,2933,,,traffic_signals,primary,0,-111.9433133,33.4377087,POINT (-111.9433133 33.4377087),
,2934,2182,,turning_circle,residential,0,-111.9110594,33.3825813,POINT (-111.9110594 33.3825813),
,2935,2183,,,residential,0,-111.9472696,33.4168315,POINT (-111.9472696 33.4168315),
,2936,2184,,,residential,0,-111.9599071,33.4237747,POINT (-111.9599071 33.4237747),
,2937,2185,,,residential,0,-111.8919793,33.4196375,POINT (-111.8919793 33.4196375),
,2938,2186,,,residential,0,-111.9521931,33.4168731,POINT (-111.9521931 33.4168731),
,2939,2187,,,residential,0,-111.8928398,33.4196517,POINT (-111.8928398 33.4196517),
,2940,2188,,turning_circle,residential,0,-111.9358506,33.3821657,POINT (-111.9358506 33.3821657),
,2941,2189,,,residential,0,-111.92925,33.4083093,POINT (-111.92925 33.4083093),
,2942,2190,,,residential,0,-111.9351481,33.3821529,POINT (-111.9351481 33.3821529),
,2943,2191,,,residential,0,-111.9319592,33.3820151,POINT (-111.9319592 33.3820151),
,2944,2192,,,residential,0,-111.9292703,33.399185,POINT (-111.9292703 33.399185),
,2945,2193,,,residential,0,-111.9297081,33.3984613,POINT (-111.9297081 33.3984613),
,2946,2194,,,residential,0,-111.9818939,33.3807653,POINT (-111.9818939 33.3807653),
,2947,2195,,,residential,0,-111.981897,33.3814483,POINT (-111.981897 33.3814483),
,2948,2196,,,residential,0,-111.9818935,33.3824272,POINT (-111.9818935 33.3824272),
,2949,2197,,,residential,0,-111.9349531,33.4160981,POINT (-111.9349531 33.4160981),
,2950,2198,,,residential,0,-111.9381151,33.3823638,POINT (-111.9381151 33.3823638),
,2951,,,,primary,0,-111.9464242,33.4421219,POINT (-111.9464242 33.4421219),
,2952,2199,,turning_circle,residential,0,-111.9367872,33.3822069,POINT (-111.9367872 33.3822069),
,2953,2200,,,residential,0,-111.900597,33.382446,POINT (-111.900597 33.382446),
